0	-nan	-nan	-nan
128	0.0232932	0.0201316	-2.22924e-06
256	0.0486219	0.0457984	-5.40754e-06
384	0.0783161	0.0704562	-6.88207e-06
512	0.100823	0.0923331	3.71334e-05
640	0.126158	0.118742	-3.12073e-05
768	0.141329	0.137244	-1.07303e-05
896	0.151026	0.147254	-3.25536e-05
1024	0.153146	0.145513	2.23955e-06
1152	0.174526	0.172634	-9.38464e-06
1280	0.189275	0.196263	-1.87688e-05
1408	0.209601	0.216739	1.01341e-05
1536	0.229535	0.2451	1.4019e-05
1664	0.230288	0.231192	-3.81324e-06
1792	0.232209	0.229709	-1.62088e-05
1920	0.248863	0.243712	-4.18267e-06
2048	0.276611	0.281349	7.18582e-06
2176	0.284697	0.298219	-4.22813e-05
2304	0.285764	0.297212	1.07406e-05
2432	0.287614	0.295645	2.39764e-06
2560	0.295122	0.309875	3.98204e-05
2688	0.315472	0.322883	4.43739e-06
2816	0.318418	0.326455	-1.40726e-05
2944	0.323447	0.338135	5.63995e-06
3072	0.345886	0.353712	-9.89098e-06
3200	0.357137	0.373465	-7.04378e-06
3328	0.345054	0.369913	8.42271e-06
3456	0.363976	0.385788	4.09506e-05
3584	0.380042	0.386689	-9.18404e-07
3712	0.37919	0.389533	-1.04512e-05
3840	0.394593	0.401443	2.96872e-05
3968	0.402556	0.408062	8.2998e-06
4096	0.416059	0.411151	-4.07869e-06
4224	0.433302	0.42359	-9.66174e-06
4352	0.450408	0.439235	-1.73308e-05
4480	0.469114	0.448064	4.62005e-06
4608	0.465908	0.452017	-8.05374e-06
4736	0.48001	0.454872	-7.51494e-06
4864	0.510623	0.485922	-1.08929e-05
4992	0.503591	0.484525	2.94357e-05
5120	0.509093	0.483976	-1.54766e-05
5248	0.519298	0.495077	8.58221e-06
5376	0.526829	0.520047	-1.01793e-05
5504	0.570126	0.576888	-1.28129e-05
5632	0.608873	0.626554	7.11408e-06
5760	0.634757	0.650542	-4.91891e-06
5888	0.631682	0.629743	-7.72959e-06
6016	0.668093	0.656879	4.92856e-07
6144	0.669521	0.655808	-1.74008e-05
6272	0.656131	0.634925	1.57785e-06
6400	0.681515	0.700372	5.7537e-06
6528	0.71789	0.771649	1.06204e-05
6656	0.727989	0.768363	-2.34468e-05
6784	0.748153	0.789611	-2.3145e-05
6912	0.756981	0.776082	3.88824e-05
7040	0.777983	0.775324	-2.62567e-05
7168	0.777388	0.766968	-1.72134e-05
7296	0.759409	0.7641	1.23148e-06
7424	0.754981	0.780822	1.88125e-05
7552	0.745292	0.759511	-5.7031e-06
7680	0.748496	0.743371	2.1042e-06
7808	0.757003	0.769616	-2.64173e-05
7936	0.743242	0.748384	4.69715e-05
8064	0.76207	0.738748	1.13575e-06
8192	0.765867	0.747989	-2.9784e-06
8320	0.765223	0.73506	-1.80194e-05
8448	0.786321	0.760447	5.63931e-06
8576	0.814377	0.803838	-2.29092e-05
8704	0.801853	0.816583	-7.40577e-07
8832	0.800807	0.812633	5.8616e-07
8960	0.797779	0.782834	3.61535e-05
9088	0.810385	0.802741	2.68852e-05
9216	0.836258	0.850126	2.17612e-05
9344	0.813028	0.829863	-1.87283e-06
9472	0.760671	0.76922	-3.33246e-06
9600	0.771594	0.78237	9.56728e-06
9728	0.801785	0.799962	3.08604e-05
9856	0.786874	0.788399	-3.21468e-06
9984	0.782587	0.772161	-1.28314e-05
10112	0.775173	0.765501	-1.76957e-05
10240	0.779845	0.764575	-2.88918e-05
10368	0.810195	0.802923	-2.87547e-05
10496	0.831829	0.805031	-1.02382e-05
10624	0.829721	0.771674	3.67279e-05
10752	0.833033	0.772408	5.21776e-06
10880	0.844127	0.787988	-2.49234e-06
11008	0.829742	0.777424	2.47585e-05
11136	0.837607	0.789342	-3.17995e-05
11264	0.874021	0.816107	-3.26324e-05
11392	0.915162	0.850513	-7.95985e-06
11520	0.939762	0.867032	-3.34756e-06
11648	0.96706	0.900563	1.35527e-05
11776	1.01367	0.957064	3.64792e-07
11904	1.03538	0.983286	1.66355e-05
12032	1.06268	0.994162	-4.84304e-06
12160	1.08256	1.02805	-3.54092e-06
12288	1.0951	1.02612	-3.16386e-05
12416	1.10846	1.02592	-2.86506e-05
12544	1.15811	1.05703	-1.82879e-07
12672	1.18245	1.07758	-2.19937e-05
12800	1.16673	1.09737	-2.81189e-05
12928	1.17188	1.13528	-4.92666e-06
13056	1.22141	1.16028	-2.55538e-05
13184	1.26064	1.19241	-1.64568e-05
13312	1.25843	1.2179	-3.40161e-05
13440	1.28709	1.26801	-3.00765e-05
13568	1.32657	1.30959	-1.16404e-08
13696	1.30384	1.26546	2.09784e-05
13824	1.35331	1.27216	1.64671e-05
13952	1.41555	1.31874	1.59114e-05
14080	1.37528	1.26974	3.56921e-05
14208	1.3329	1.26521	-2.63132e-06
14336	1.35399	1.31852	-1.21487e-05
14464	1.33357	1.28437	2.622e-06
14592	1.33735	1.29104	5.1082e-06
14720	1.34318	1.25702	3.75377e-05
14848	1.32927	1.23598	4.76604e-06
14976	1.29616	1.24621	-3.99263e-06
15104	1.2765	1.25357	-1.302e-05
15232	1.24457	1.21269	-1.75949e-05
15360	1.24086	1.25312	-5.0857e-06
15488	1.2265	1.25177	2.66701e-05
15616	1.20058	1.23494	1.60595e-05
15744	1.15302	1.19831	-1.03881e-05
15872	1.1553	1.22062	1.08752e-05
16000	1.182	1.28021	-5.71463e-06
16128	1.18727	1.27705	9.19959e-06
16256	1.162	1.24521	4.3313e-06
16384	1.15953	1.24373	-1.48207e-05
16512	1.15926	1.2286	5.66859e-06
16640	1.14602	1.19957	2.04817e-05
16768	1.12794	1.15015	1.29564e-05
16896	1.11264	1.11372	-1.14734e-05
17024	1.12221	1.13766	-2.17497e-05
17152	1.07628	1.09155	1.56462e-05
17280	1.11932	1.13233	-6.7367e-06
17408	1.13964	1.14152	-1.02848e-06
17536	1.13082	1.11802	3.66391e-05
17664	1.1734	1.14092	-4.98133e-06
17792	1.16192	1.13923	9.29257e-06
17920	1.18313	1.13884	7.45564e-06
18048	1.17768	1.14719	-8.86279e-06
18176	1.18701	1.16888	2.73288e-06
18304	1.23098	1.20593	-1.28769e-05
18432	1.27026	1.25456	-6.54009e-06
18560	1.32058	1.30653	-4.04488e-06
18688	1.35629	1.33184	-1.43129e-05
18816	1.36861	1.33215	2.25178e-05
18944	1.39587	1.35653	3.45166e-05
19072	1.41595	1.35347	3.88222e-06
19200	1.43855	1.3717	1.01876e-05
19328	1.40583	1.33649	-1.82844e-05
19456	1.40002	1.33225	8.74541e-06
19584	1.39695	1.31241	-1.39372e-05
19712	1.42355	1.3359	-8.34526e-06
19840	1.41597	1.31884	1.37977e-05
19968	1.41072	1.29074	1.9197e-05
20096	1.463	1.33614	-6.73584e-07
20224	1.5498	1.42654	8.26866e-06
20352	1.56011	1.44591	-1.97358e-06
20480	1.55481	1.44674	-2.92541e-05
20608	1.56011	1.44494	1.00406e-05
20736	1.61046	1.49481	-2.93669e-05
20864	1.61803	1.51391	3.26437e-06
20992	1.61024	1.52512	1.23611e-05
21120	1.63604	1.5532	1.04736e-06
21248	1.6856	1.61596	-6.39412e-06
21376	1.70008	1.61695	1.04717e-05
21504	1.74626	1.66272	4.20406e-06
21632	1.74459	1.65605	-1.86995e-06
21760	1.74903	1.62016	1.7681e-05
21888	1.77462	1.67718	-1.11142e-05
22016	1.78963	1.72255	2.23836e-05
22144	1.80748	1.75929	-2.6999e-05
22272	1.82703	1.80138	1.08988e-05
22400	1.8658	1.8412	9.2564e-06
22528	1.89846	1.86841	-6.15369e-06
22656	1.91515	1.87705	5.53755e-06
22784	1.92042	1.85029	-1.03845e-05
22912	1.89341	1.81726	3.34004e-05
23040	1.88646	1.82027	7.50252e-06
23168	1.88104	1.84733	-1.78195e-05
23296	1.87152	1.84982	-3.98252e-06
23424	1.94061	1.89873	1.03764e-06
23552	1.9646	1.96332	-7.93056e-06
23680	1.97416	2.01058	2.11152e-05
23808	1.96513	1.98585	2.0841e-05
23936	1.94802	1.97476	3.32414e-05
24064	1.91943	1.95777	-7.83013e-06
24192	1.91366	2.00025	1.10811e-05
24320	1.91846	1.97578	-3.57345e-06
24448	1.93321	1.9879	1.19121e-05
24576	1.92573	1.94938	-3.86245e-05
24704	1.94565	2.00605	-1.6903e-05
24832	2.00154	2.05149	-8.09685e-06
24960	2.05822	2.11157	4.82628e-05
25088	2.04799	2.07701	-3.11697e-06
25216	1.97603	1.99927	1.38267e-05
25344	2.02288	2.05187	-8.48801e-06
25472	2.02508	2.07434	1.25485e-05
25600	2.0121	2.05631	-1.17664e-06
25728	2.00111	2.03584	-2.168e-06
25856	2.05427	2.07945	9.16546e-06
25984	2.0785	2.11762	1.31693e-05
26112	2.0994	2.1243	7.88047e-06
26240	2.15722	2.20078	1.23697e-05
26368	2.17025	2.20138	-9.47407e-06
26496	2.17958	2.19898	-2.23675e-06
26624	2.18116	2.20525	6.04977e-06
26752	2.2003	2.23654	2.36351e-05
26880	2.26691	2.29077	-1.23309e-05
27008	2.29452	2.27136	7.53408e-07
27136	2.37839	2.36356	-3.56871e-05
27264	2.41495	2.42705	1.31203e-05
27392	2.43661	2.41688	-2.82711e-05
27520	2.43659	2.43622	-1.21112e-05
27648	2.45131	2.4576	3.62277e-05
27776	2.44978	2.42733	4.46513e-06
27904	2.50457	2.45547	4.30648e-05
28032	2.53201	2.51261	-8.51467e-06
28160	2.50691	2.45897	-8.92734e-06
28288	2.50055	2.45111	2.89414e-06
28416	2.4563	2.4131	2.44384e-05
28544	2.4683	2.46659	-1.1852e-05
28672	2.47796	2.51337	3.28313e-05
28800	2.46124	2.51166	8.60005e-06
