0	-nan	-nan	-nan
128	0.00285982	0.00336263	-1.21853e-05
256	0.00389637	0.00497599	2.06778e-05
384	0.00457157	0.00578433	-4.19369e-07
512	0.00510507	0.00653958	4.66437e-06
640	0.00542469	0.00716576	-2.96378e-05
768	0.0058235	0.00796487	-2.8788e-05
896	0.00617165	0.00845907	-9.55511e-06
1024	0.00644848	0.0085255	2.88419e-05
1152	0.00672507	0.00879753	2.40004e-05
1280	0.00696616	0.009225	3.09668e-05
1408	0.00729098	0.0100096	-9.43615e-06
1536	0.00749525	0.0102779	1.30643e-05
1664	0.00751006	0.0100402	7.9814e-06
1792	0.00758208	0.0100303	-2.92756e-05
1920	0.00769875	0.0101135	2.19658e-05
2048	0.00777926	0.0103262	-4.86669e-05
2176	0.00793909	0.0108182	-3.78951e-05
2304	0.00816256	0.0109359	7.43548e-07
2432	0.00840392	0.0110664	-4.88737e-05
2560	0.00834077	0.010974	-2.094e-05
2688	0.00853586	0.0115594	1.93501e-05
2816	0.00859221	0.0115123	-4.74668e-05
2944	0.00859183	0.0113766	-1.85289e-05
3072	0.00871384	0.0116193	-2.31017e-05
3200	0.00871562	0.0118721	-6.07965e-06
3328	0.00890226	0.0123159	-3.39332e-05
3456	0.0089995	0.012335	-1.98342e-05
3584	0.00909784	0.0124625	-4.1272e-05
3712	0.00938795	0.0130334	-7.10017e-05
3840	0.00945578	0.0131237	-3.81272e-07
3968	0.00943025	0.0129208	-1.17792e-05
4096	0.00932459	0.0127394	1.17787e-05
4224	0.00950028	0.0129812	1.84399e-05
4352	0.00963098	0.0131609	-2.23596e-05
4480	0.00969625	0.0132437	-5.3522e-05
4608	0.00978304	0.0135663	1.75029e-05
4736	0.00967754	0.0134405	-1.91339e-05
4864	0.00980432	0.0134871	-2.34147e-06
4992	0.00977095	0.0135744	-1.86084e-05
5120	0.00999865	0.0135902	1.83728e-05
5248	0.00998814	0.0135292	1.15541e-05
5376	0.010068	0.0131333	2.5403e-05
5504	0.0100891	0.0133238	-3.97599e-05
5632	0.0100509	0.0133362	9.17001e-06
5760	0.00996047	0.0130642	-1.73693e-05
5888	0.00990132	0.0129651	4.16241e-05
6016	0.00985343	0.0130051	4.79313e-05
6144	0.0098823	0.0131923	-7.96307e-08
6272	0.0100929	0.0133316	2.42126e-05
6400	0.0102707	0.0134314	-3.92211e-05
6528	0.0103948	0.0133243	3.98672e-05
6656	0.0106501	0.0137842	4.49869e-05
6784	0.0106796	0.014029	-1.71274e-05
6912	0.0107548	0.0139286	6.32299e-06
7040	0.0106913	0.0142602	6.93704e-06
7168	0.0108136	0.014295	5.30368e-05
7296	0.0106781	0.0143323	-1.0262e-05
7424	0.010926	0.0144649	7.80602e-07
7552	0.0108251	0.0141488	-3.21516e-05
7680	0.0106332	0.0141566	-3.75375e-05
7808	0.0106438	0.0140762	1.27237e-05
7936	0.0107188	0.0138916	9.04439e-06
8064	0.0107083	0.0137424	-3.57287e-06
8192	0.0107943	0.0138848	-2.49427e-05
8320	0.0108547	0.0142165	3.18783e-05
8448	0.010917	0.0143542	-2.31846e-05
8576	0.0108729	0.0142165	1.56972e-05
8704	0.0108011	0.0140101	8.38685e-07
8832	0.0107112	0.0142007	3.41064e-05
8960	0.0106766	0.0141406	3.26719e-06
9088	0.0105592	0.0139213	4.27897e-05
9216	0.0105683	0.0137521	-5.6812e-06
9344	0.0106608	0.0140176	1.86823e-05
9472	0.0107606	0.0141308	-3.8405e-05
9600	0.0109563	0.0142343	1.46594e-05
9728	0.011061	0.0144146	-3.29706e-05
9856	0.0110737	0.0148421	-1.07178e-05
9984	0.0111848	0.0146831	5.82756e-06
10112	0.0113488	0.0149792	-4.03897e-05
10240	0.0114915	0.0150684	-1.47538e-05
10368	0.0114796	0.0150257	1.65594e-05
10496	0.0113614	0.0148553	-8.90219e-06
10624	0.0114367	0.0151218	-2.14446e-05
10752	0.0113683	0.0149805	-2.43701e-05
10880	0.0113367	0.0146435	1.03848e-05
11008	0.0113152	0.0146205	1.12168e-05
11136	0.011403	0.0145318	2.56888e-05
11264	0.0116266	0.0149428	-3.14687e-05
11392	0.0115756	0.0145885	1.69783e-05
11520	0.0117092	0.0147531	-4.19179e-05
11648	0.0117696	0.0149771	-1.27408e-05
11776	0.0116937	0.0145648	1.54879e-05
11904	0.0116382	0.0143706	1.03856e-05
12032	0.011742	0.0149424	1.3298e-05
12160	0.0115479	0.014646	1.81346e-05
12288	0.0114936	0.014701	4.14749e-06
12416	0.0113089	0.0145145	-9.45857e-06
12544	0.0114461	0.0148545	-3.88892e-06
12672	0.0115126	0.0151691	7.81662e-06
12800	0.0114794	0.0147501	-2.35527e-05
12928	0.0112881	0.0147383	-7.35607e-06
13056	0.011414	0.0149565	7.55728e-06
13184	0.01151	0.0151533	-7.19301e-06
13312	0.0115325	0.0148133	6.14218e-06
13440	0.011484	0.014795	5.3559e-05
13568	0.0115165	0.0146463	-5.28203e-06
13696	0.0114756	0.0147805	-6.06233e-06
13824	0.011444	0.0151226	-4.42684e-05
13952	0.0114871	0.0147852	-6.77026e-05
14080	0.0115268	0.0150258	1.48594e-05
14208	0.0116144	0.0149944	2.05657e-05
14336	0.0116668	0.0149951	9.34072e-06
14464	0.0115576	0.0150345	9.96347e-06
14592	0.0115124	0.0149062	2.1774e-05
14720	0.0116342	0.0151023	-4.55618e-05
14848	0.0115498	0.0151174	-1.32668e-05
14976	0.0114167	0.0154123	-1.85918e-05
15104	0.0114522	0.0154359	-3.22864e-05
15232	0.0114701	0.0153764	-4.4726e-05
15360	0.01156	0.0159005	2.01874e-05
15488	0.0116682	0.0159785	1.01238e-05
15616	0.0116291	0.0158484	6.5919e-06
15744	0.0115238	0.0155842	5.88289e-05
15872	0.0115401	0.0154655	1.49984e-05
16000	0.0116181	0.0155399	-2.52502e-05
16128	0.0117196	0.0153235	-8.2496e-06
16256	0.0117697	0.0154224	-3.07721e-05
16384	0.0116833	0.015255	-6.45995e-05
16512	0.0117178	0.0152134	-3.97703e-05
16640	0.0117499	0.0151589	-3.1675e-05
16768	0.0117478	0.0151427	-3.01133e-05
16896	0.0118016	0.0150002	1.12713e-05
17024	0.0118775	0.015319	5.54881e-05
17152	0.0118532	0.0151419	1.03431e-05
17280	0.0118656	0.0157162	-4.46246e-06
17408	0.0119622	0.0160671	2.18417e-05
17536	0.0119734	0.0161462	-2.23352e-05
17664	0.0119151	0.0161252	4.32553e-06
17792	0.0118137	0.0158616	-1.19299e-06
17920	0.0117895	0.0154139	1.96685e-05
18048	0.0118672	0.015494	7.08394e-05
18176	0.0118811	0.0154846	2.83695e-05
18304	0.0118411	0.0157527	-3.05564e-05
18432	0.0117927	0.0156045	8.42846e-07
18560	0.0119042	0.0162559	5.99736e-05
18688	0.0119481	0.0160878	4.08914e-05
18816	0.0117958	0.0154508	3.24402e-05
18944	0.0118231	0.0153599	-1.0129e-05
19072	0.0120697	0.0159313	2.0415e-05
19200	0.0119642	0.015988	4.46341e-06
19328	0.0121045	0.0163852	2.54771e-05
19456	0.0121694	0.0166251	-1.85208e-05
19584	0.0122277	0.0167774	1.43397e-05
19712	0.0122457	0.0165438	-3.12885e-05
19840	0.0122468	0.016668	1.41544e-05
19968	0.0122394	0.0166369	-1.11929e-05
20096	0.0122861	0.0165344	-3.53046e-06
20224	0.0123863	0.0165773	-3.21432e-05
20352	0.0126264	0.0166357	7.82464e-06
20480	0.0127733	0.0169784	-4.21638e-05
20608	0.0128739	0.0174974	-8.33796e-06
20736	0.0128354	0.0175127	-1.001e-05
20864	0.0129221	0.0174793	-6.55389e-06
20992	0.0128871	0.0177684	-3.70271e-06
21120	0.0128279	0.0173303	-2.26103e-05
21248	0.0129493	0.0175634	1.84163e-05
21376	0.0131947	0.0181798	-6.78448e-06
21504	0.013148	0.0178237	5.22514e-05
21632	0.0132511	0.0184225	7.07236e-05
21760	0.0133121	0.018205	-3.38104e-05
21888	0.0132104	0.0180284	8.01697e-06
22016	0.0134863	0.0181167	-2.35009e-05
22144	0.0133797	0.0182231	1.75503e-05
22272	0.0133002	0.0182418	-2.43786e-05
22400	0.0134552	0.0186344	4.30464e-06
22528	0.0136707	0.0187545	-6.03301e-06
22656	0.0136106	0.0185632	4.78756e-05
22784	0.0135894	0.0184362	4.97198e-05
22912	0.0135961	0.0185167	1.93334e-05
23040	0.0135591	0.0185121	5.55717e-05
23168	0.0136201	0.0185697	-1.98135e-05
23296	0.0137146	0.0186463	-8.05035e-06
23424	0.0137836	0.018974	3.95848e-05
23552	0.013778	0.0187726	2.5264e-05
23680	0.0139017	0.0184825	1.118e-05
23808	0.0137646	0.0182514	2.78005e-05
23936	0.0139069	0.0180252	4.02704e-05
24064	0.0139226	0.0178897	2.9558e-05
24192	0.0137573	0.017921	-3.99913e-05
24320	0.0139583	0.0177713	-4.38089e-05
24448	0.013949	0.0177103	-1.94785e-05
24576	0.0139907	0.0177052	3.18847e-05
24704	0.0139237	0.0176393	7.85743e-06
24832	0.0138157	0.0173604	-1.11284e-05
24960	0.0138479	0.017405	-1.64117e-05
25088	0.0139441	0.0175484	3.08033e-05
25216	0.0138222	0.0172385	-4.97564e-05
25344	0.0139307	0.0170844	-1.12884e-05
25472	0.0139381	0.0172152	-3.66145e-06
25600	0.0139838	0.0172367	-4.48275e-06
25728	0.0141785	0.0175892	-3.049e-05
25856	0.0140683	0.017418	2.92444e-06
25984	0.0141792	0.0177656	1.64072e-05
26112	0.0141676	0.0179687	-4.22257e-05
26240	0.0146013	0.0186086	-2.02909e-06
26368	0.0146854	0.018751	3.19985e-05
26496	0.0147446	0.0190146	6.89488e-06
26624	0.0145823	0.0189811	8.50282e-06
26752	0.0147092	0.0187422	3.36215e-06
26880	0.0146541	0.018641	3.74998e-05
27008	0.0145445	0.0183601	-4.91636e-06
27136	0.0145902	0.0186526	1.89783e-05
27264	0.0144733	0.0182873	-8.12959e-06
27392	0.0144841	0.0182394	-2.30577e-05
27520	0.0145203	0.0183704	1.42176e-05
27648	0.0143865	0.0184872	1.88692e-05
27776	0.0142883	0.0182733	2.06303e-05
27904	0.0143812	0.0183695	5.0481e-06
28032	0.0143992	0.0180296	1.35267e-05
28160	0.0141431	0.0180879	3.21721e-05
28288	0.0141423	0.0181561	1.04377e-05
28416	0.0142314	0.0183985	-4.55292e-05
28544	0.0142678	0.0183592	6.69579e-05
28672	0.014282	0.0182589	7.69069e-05
28800	0.0141211	0.0182213	-4.85713e-05
28928	0.0140857	0.0188889	4.47826e-06
29056	0.0140626	0.018578	1.37617e-05
29184	0.0142513	0.0189769	1.85678e-05
29312	0.014314	0.0188669	-1.61338e-05
29440	0.0140729	0.0184171	9.90295e-06
29568	0.0141383	0.0184513	-8.82604e-06
29696	0.0142148	0.0189462	3.03095e-05
29824	0.0140611	0.0190553	-2.29183e-05
29952	0.0139617	0.0184962	-1.29326e-05
30080	0.0139279	0.0186897	1.57261e-05
30208	0.014052	0.0186474	-2.21849e-05
30336	0.0139211	0.0183227	-1.77654e-06
30464	0.0138266	0.0185276	4.71302e-05
30592	0.0137634	0.0182236	-2.25883e-05
30720	0.0138132	0.0183417	4.26815e-06
30848	0.0139123	0.0186407	5.76445e-06
30976	0.0139486	0.0188777	7.43888e-06
31104	0.0141118	0.0192309	5.48819e-05
