0	-nan	-nan	-nan
128	0.000927216	0.000761921	6.78287e-07
256	0.00189	0.00173126	3.32722e-07
384	0.00240754	0.00215724	-8.01755e-07
512	0.00269401	0.00258563	-5.79731e-07
640	0.00321878	0.00323364	8.8393e-07
768	0.00395439	0.00377196	1.02304e-06
896	0.00446942	0.0041821	-1.03372e-06
1024	0.00475635	0.00489041	7.56509e-07
1152	0.00512229	0.00517848	-1.69477e-07
1280	0.00547873	0.0053265	3.97397e-08
1408	0.00599957	0.00584699	5.42661e-07
1536	0.00708665	0.00688516	-2.04447e-07
1664	0.00668658	0.00677285	1.14384e-07
1792	0.00711879	0.00716927	-7.09741e-07
1920	0.00772077	0.00754573	4.52953e-07
2048	0.00806379	0.00778065	1.72491e-09
2176	0.00834551	0.00798934	-2.24076e-09
2304	0.00857455	0.00873938	-1.19451e-07
2432	0.00875752	0.0090572	-9.29486e-07
2560	0.00849176	0.00891042	1.14077e-06
2688	0.00972311	0.00976122	5.28214e-07
2816	0.00968728	0.00982517	-9.01396e-07
2944	0.00911622	0.00932573	-1.1146e-06
3072	0.00930146	0.00979381	-5.9872e-07
3200	0.0103456	0.0108591	-1.83349e-07
3328	0.0112344	0.0120027	1.27509e-06
3456	0.0124152	0.0129951	-2.38283e-07
3584	0.0132115	0.0142077	4.04597e-07
3712	0.0141594	0.0150422	3.77407e-07
3840	0.0142482	0.0143822	-8.28088e-07
3968	0.0147661	0.0146262	4.95733e-07
4096	0.0146779	0.0142019	4.26829e-07
4224	0.0136064	0.0131514	-5.84501e-07
4352	0.0139163	0.013734	-1.90305e-07
4480	0.0144074	0.014118	-9.92063e-07
4608	0.0149376	0.015226	-2.82151e-07
4736	0.0143906	0.0147852	-1.83358e-07
4864	0.0139187	0.0145528	-2.52386e-07
4992	0.0142196	0.0144018	-3.38895e-07
5120	0.0138128	0.0139569	8.41597e-07
5248	0.0145827	0.0148058	8.06596e-07
5376	0.0150028	0.0155231	-7.44817e-07
5504	0.0142913	0.0150692	-8.04733e-07
5632	0.0135439	0.0143122	5.61248e-07
5760	0.0130971	0.0140239	7.26126e-07
5888	0.0136117	0.0142377	3.21186e-08
6016	0.0136281	0.0142846	5.92028e-07
6144	0.0137459	0.0144102	-8.41355e-07
6272	0.0139506	0.0151971	-9.3935e-07
6400	0.0138628	0.0144454	2.24958e-07
6528	0.0148142	0.0151923	2.04376e-07
6656	0.0149307	0.0150263	1.10537e-06
6784	0.0157485	0.0158037	2.39417e-07
6912	0.0159957	0.0159726	1.81044e-07
7040	0.0162672	0.0167951	-8.35143e-07
7168	0.0162444	0.0174946	7.61574e-07
7296	0.0163525	0.0172044	7.60088e-07
7424	0.0176264	0.0185792	6.0219e-07
7552	0.0187262	0.0205643	-1.35508e-06
7680	0.0194249	0.0220566	1.15319e-06
7808	0.0199449	0.0233649	4.50316e-07
7936	0.0217078	0.0260623	4.09318e-07
8064	0.0226968	0.0264683	-4.24624e-07
8192	0.0228899	0.0275503	-4.7756e-07
8320	0.0225207	0.0279969	-2.60971e-07
8448	0.0211041	0.0272297	-6.616e-07
8576	0.0205265	0.0270821	-1.57575e-07
8704	0.0206077	0.0282882	9.59378e-07
8832	0.0210621	0.0294715	6.33363e-07
8960	0.0217714	0.0313943	1.17079e-06
9088	0.0227934	0.0323233	9.57319e-07
9216	0.0231023	0.032307	1.13934e-06
9344	0.0222726	0.0315523	-9.46883e-08
9472	0.0217671	0.030907	-8.10538e-08
9600	0.0222872	0.0320092	-4.48397e-07
9728	0.0227262	0.032469	-1.34493e-06
9856	0.0240575	0.0335416	1.18283e-06
9984	0.0243473	0.0325844	-1.3968e-06
10112	0.0240198	0.0330553	-4.1819e-07
10240	0.0234043	0.0324821	-9.82228e-07
10368	0.0242501	0.0335798	2.76267e-08
10496	0.0253375	0.0345084	5.10206e-07
10624	0.0262203	0.0357086	8.07968e-07
10752	0.0263295	0.0359825	-4.6294e-07
10880	0.0264938	0.0372174	-1.00182e-06
11008	0.0261389	0.0366072	-9.42978e-07
11136	0.0250998	0.0359863	-1.58261e-06
11264	0.0248044	0.0341778	-6.3136e-07
11392	0.0232176	0.0310826	-7.69848e-07
11520	0.0252981	0.0342369	-1.63856e-06
11648	0.0267506	0.0361244	-1.29827e-07
11776	0.0272372	0.0367541	-6.52744e-07
11904	0.0282449	0.0398991	1.73809e-07
12032	0.0277587	0.0397538	2.38112e-07
12160	0.0267939	0.0381671	1.56055e-06
12288	0.0266281	0.0378536	-1.09788e-07
12416	0.0263368	0.0362963	-8.3833e-07
12544	0.0262277	0.0342117	-1.75477e-07
12672	0.0266368	0.0349584	2.70615e-07
12800	0.0273922	0.0358535	-4.00816e-07
12928	0.026167	0.034236	-1.21873e-07
13056	0.0265562	0.0352198	3.57444e-08
13184	0.0266504	0.0354743	-2.69556e-07
13312	0.0258594	0.0340327	-1.0549e-07
13440	0.0263184	0.0355652	-8.00106e-08
13568	0.0279821	0.0382243	1.38778e-07
13696	0.0284473	0.0394037	1.05813e-06
13824	0.0284282	0.0378362	1.84414e-07
13952	0.0289875	0.0360313	3.92815e-08
14080	0.029266	0.036308	-1.55414e-06
14208	0.0294394	0.037433	2.67294e-07
14336	0.0294365	0.0373995	7.02446e-07
14464	0.0288176	0.0370972	5.30483e-07
14592	0.0292568	0.037892	-1.27974e-06
14720	0.0299025	0.037409	-5.87933e-07
14848	0.0312286	0.0395106	2.42324e-07
14976	0.0311128	0.0403579	-6.91968e-07
15104	0.0309906	0.0390334	-7.64773e-07
15232	0.0307368	0.039053	4.27359e-07
15360	0.0294809	0.0382555	-3.6434e-07
15488	0.0302424	0.0403612	5.25468e-07
15616	0.0323562	0.043657	-5.81708e-07
15744	0.0328217	0.0446748	5.58836e-07
15872	0.0331823	0.0466322	3.98478e-07
16000	0.0340307	0.0475424	-2.28099e-07
16128	0.035076	0.0489533	-2.35365e-07
16256	0.0325437	0.0456282	4.56392e-07
16384	0.0326666	0.0434591	1.71211e-07
16512	0.0308912	0.0404727	5.62484e-07
16640	0.0308381	0.04016	7.56843e-07
16768	0.0314055	0.0419462	-6.68818e-08
16896	0.0313235	0.0417055	1.68725e-07
17024	0.0317826	0.0427236	1.02772e-06
17152	0.032839	0.0438432	6.26011e-07
17280	0.0342613	0.0440515	5.63033e-07
17408	0.0358803	0.0471766	3.67996e-07
17536	0.0380648	0.0495397	-3.31786e-07
17664	0.0399441	0.0498772	-3.58539e-07
17792	0.0396038	0.0500972	4.07444e-07
17920	0.0392531	0.0481388	-3.75672e-07
18048	0.0400369	0.0490891	4.37119e-07
18176	0.0392214	0.0467052	-9.8788e-07
18304	0.0393932	0.0461341	2.02931e-07
18432	0.0397704	0.0454653	-6.98913e-08
18560	0.0397231	0.0450794	-1.99217e-07
18688	0.039579	0.0449083	1.54311e-07
18816	0.0401302	0.0453905	1.30704e-06
18944	0.0411212	0.0466555	-8.97219e-07
19072	0.0415495	0.0461202	7.86248e-07
19200	0.0439756	0.0482013	-8.85871e-07
19328	0.0460146	0.0492224	2.79202e-07
19456	0.0459961	0.0505756	-5.04207e-07
19584	0.0436927	0.0474231	4.54826e-07
19712	0.0434278	0.0479467	-5.60492e-08
19840	0.043523	0.0481965	1.05918e-06
19968	0.0436885	0.0493444	1.21599e-06
20096	0.0451964	0.0503749	-5.46284e-08
20224	0.0442845	0.050194	-1.37974e-06
20352	0.0439219	0.0486653	1.10877e-07
20480	0.0427807	0.0475475	-7.84677e-07
20608	0.0435219	0.0485663	-3.73448e-09
20736	0.0422703	0.0473394	-1.67962e-07
20864	0.0409278	0.0467696	-3.76787e-07
20992	0.0402283	0.0460705	4.06651e-07
21120	0.0399325	0.0462448	-7.1504e-07
21248	0.0405811	0.0458481	2.36138e-07
21376	0.0416849	0.046385	-8.00411e-07
21504	0.0423641	0.0466333	6.42538e-07
21632	0.0414172	0.0449486	-3.55082e-07
21760	0.0420111	0.045607	1.04909e-06
21888	0.0428816	0.046378	-1.61507e-06
