2542.13	8.23513	7.84076	2.10841
635.532	2.62498	6.45446	0.965072
158.883	0.987663	5.06817	-0.0124137
39.7208	0.52706	3.68187	-0.640441
9.93019	0.269185	2.29558	-1.31236
2.48255	0.219884	0.909285	-1.51466
0.620637	0.109168	-0.477009	-2.21487
0.155159	0.0286205	-1.8633	-3.55363
0.0387898	0.00715757	-3.2496	-4.93959
0.00969745	0.00219293	-4.63589	-6.12252
