10188.8	111.719	9.22904	4.71599
2547.2	96.3304	7.84275	4.56778
636.8	36.9282	6.45646	3.60897
159.2	10.2181	5.07016	2.32416
39.8	2.77287	3.68387	1.01988
9.95	1.03294	2.29757	0.0324102
2.4875	0.335814	0.911278	-1.0912
0.621875	0.146497	-0.475016	-1.92075
0.155469	0.0505657	-1.86131	-2.98448
0.0388672	0.0148036	-3.2476	-4.21289
