0	-nan	-nan	-nan
128	0.0017668	0.00201038	2.41306e-06
256	0.0052926	0.00612159	1.2372e-06
384	0.00969338	0.0114499	1.44284e-07
512	0.0149759	0.0171577	2.26032e-07
640	0.0202451	0.0238067	5.57213e-07
768	0.0265794	0.032748	-4.38715e-07
896	0.033589	0.0415219	2.45519e-07
1024	0.041765	0.0525768	3.5585e-07
1152	0.0494922	0.0617632	8.42316e-07
1280	0.0572362	0.0714078	8.4029e-07
1408	0.0657032	0.083946	6.53652e-07
1536	0.0704833	0.0924366	5.83064e-07
1664	0.0760053	0.0995172	2.11738e-07
1792	0.0806299	0.105837	4.1525e-07
1920	0.084915	0.108098	2.58775e-07
2048	0.0882692	0.109887	-1.09059e-07
2176	0.093662	0.113457	6.48814e-07
2304	0.0985187	0.116477	-1.49335e-08
2432	0.104223	0.124152	4.74751e-07
2560	0.112602	0.133136	4.67452e-07
2688	0.11923	0.140683	4.22206e-08
2816	0.124739	0.147322	6.66855e-08
2944	0.131376	0.157007	-1.94915e-07
3072	0.137839	0.167343	3.22569e-08
3200	0.145057	0.180239	5.22121e-07
3328	0.154269	0.191314	1.62653e-07
3456	0.16568	0.202886	-6.60037e-08
3584	0.172167	0.20806	-7.53087e-07
3712	0.178667	0.214886	-1.97834e-07
3840	0.185985	0.221971	-5.95552e-07
3968	0.188145	0.226164	-6.52464e-07
4096	0.188366	0.227368	-3.03393e-07
4224	0.188031	0.226197	-3.71798e-07
4352	0.191232	0.225897	-9.43535e-07
4480	0.192206	0.223345	-7.54795e-07
4608	0.190286	0.220008	-7.07979e-07
4736	0.191991	0.220203	-8.0509e-07
4864	0.193378	0.21998	-4.503e-07
4992	0.196534	0.219841	3.30245e-07
5120	0.200263	0.222187	2.93991e-07
5248	0.201601	0.221179	6.27978e-07
5376	0.204006	0.216204	-4.27482e-07
5504	0.207388	0.216941	-3.79101e-07
5632	0.209572	0.222047	3.11715e-07
5760	0.212686	0.227302	-9.82604e-09
5888	0.215696	0.229244	-2.05694e-07
6016	0.220783	0.233177	7.18033e-08
6144	0.225365	0.241423	2.9826e-08
6272	0.233747	0.255827	-4.8979e-07
6400	0.243432	0.277047	-5.22615e-07
6528	0.249315	0.291052	-5.0829e-07
6656	0.253878	0.30408	-3.91441e-07
6784	0.26058	0.315195	-1.4222e-08
6912	0.26566	0.322629	2.92474e-07
