2556.95	7.8368	7.84657	2.05883
639.238	4.81062	6.46028	1.57083
159.81	1.99672	5.07398	0.691507
39.9524	0.712823	3.68769	-0.338522
9.9881	0.339256	2.30139	-1.081
2.49702	0.146735	0.9151	-1.91913
0.624256	0.108787	-0.471195	-2.21836
0.156064	0.0364178	-1.85749	-3.3127
0.039016	0.0119834	-3.24378	-4.42423
0.009754	0.00286096	-4.63008	-5.8566
