0	-nan	-nan	-nan
128	0.00844812	0.010092	8.45989e-06
256	0.0152588	0.0171546	-1.00876e-05
384	0.0253605	0.0300951	1.07176e-05
512	0.0428389	0.0564637	-2.28012e-06
640	0.0557003	0.0673945	-1.52163e-05
768	0.0635002	0.0784065	2.55988e-06
896	0.0622486	0.0697343	8.34807e-06
1024	0.0576549	0.0628441	9.94527e-06
1152	0.0700367	0.083311	2.75418e-06
1280	0.0779767	0.103109	8.14407e-06
1408	0.0940485	0.129406	-6.48376e-06
1536	0.102792	0.133651	1.25111e-05
1664	0.106717	0.132734	-7.67795e-06
1792	0.107079	0.132002	7.47151e-07
1920	0.118395	0.145464	-1.22022e-05
2048	0.115885	0.132849	5.78642e-06
2176	0.112327	0.124764	2.66873e-06
2304	0.111812	0.116942	5.48505e-06
2432	0.104916	0.108053	1.12801e-05
2560	0.105639	0.108751	-1.88476e-06
2688	0.107808	0.121994	3.02292e-06
2816	0.115606	0.142723	-3.81149e-06
2944	0.124291	0.15071	3.00848e-07
3072	0.123869	0.136966	3.75075e-06
3200	0.11968	0.128246	3.29043e-06
3328	0.143949	0.16145	1.9026e-07
3456	0.162521	0.194677	1.2183e-05
3584	0.174236	0.208892	-8.92846e-06
3712	0.191339	0.226572	-1.17564e-05
3840	0.187947	0.220258	1.93295e-06
3968	0.196331	0.235805	-1.00983e-05
4096	0.198048	0.240501	1.64095e-05
4224	0.194489	0.229088	-5.16325e-06
4352	0.205219	0.265646	2.09573e-06
4480	0.233662	0.345816	6.16345e-06
4608	0.258163	0.413816	-2.60018e-06
4736	0.29187	0.475768	-9.08812e-06
4864	0.280169	0.461201	1.34255e-06
4992	0.248457	0.409729	-2.58949e-06
5120	0.228607	0.385776	-8.95125e-06
5248	0.218155	0.342568	3.63395e-06
5376	0.240326	0.338089	1.42986e-06
5504	0.224123	0.292859	-2.2757e-07
5632	0.213363	0.274053	-1.76274e-05
5760	0.221307	0.298788	8.7045e-07
5888	0.205712	0.278731	8.1129e-06
6016	0.220028	0.348831	-1.9145e-06
6144	0.228764	0.355164	3.21416e-06
6272	0.241219	0.361585	2.79265e-06
6400	0.247739	0.341074	-4.7319e-06
6528	0.251016	0.301561	-2.03865e-06
6656	0.264402	0.3181	-4.17812e-07
6784	0.281938	0.337622	2.50843e-06
6912	0.268782	0.308937	9.55444e-06
7040	0.255169	0.279771	2.85134e-06
7168	0.281382	0.31804	6.42733e-06
7296	0.314981	0.385007	1.53909e-05
7424	0.339993	0.447984	6.94769e-06
7552	0.332691	0.460563	1.11594e-05
7680	0.313593	0.448921	-4.74055e-06
