0	-nan
0.248719	0
0.497437	0
0.746156	0
0.994874	0
1.24359	0.483213
1.49231	130.87
1.74103	1348.16
1.98975	2780.89
2.23847	2056.88
2.48719	625.036
2.7359	206.683
2.98462	259.928
3.23334	680.587
3.48206	1312.96
3.73078	1587.68
3.9795	1502.79
4.22822	1204.48
4.47693	753.141
4.72565	485.629
4.97437	603.654
5.22309	1068.02
5.47181	1443.05
5.72053	1372.74
5.96925	1116.52
6.21796	933.857
6.46668	776.207
6.7154	719.719
6.96412	906.024
7.21284	1199.53
7.46156	1322.88
7.71028	1183.48
7.95899	963.557
8.20771	854.994
8.45643	842.78
8.70515	914.239
8.95387	1068.84
9.20259	1188.31
9.45131	1175.42
9.70002	1054.89
9.94874	918.286
10.1975	877.738
10.4462	928.401
10.6949	1027.16
10.9436	1117.87
11.1923	1123.2
11.4411	1064.38
11.6898	990.226
11.9385	930.99
12.1872	933.39
12.4359	997.061
12.6846	1076.95
12.9334	1102.47
13.1821	1059.69
13.4308	1008.57
13.6795	974.508
13.9282	960.342
14.177	980.54
14.4257	1041.41
14.6744	1078.38
14.9231	1058.8
15.1718	1023.42
15.4206	992.652
15.6693	973.405
15.918	987.264
16.1667	1024.63
16.4154	1060.94
16.6641	1058.67
16.9129	1021.82
17.1616	1002.77
17.4103	988.826
17.659	987.592
17.9077	1013.67
18.1565	1046.25
18.4052	1054.97
18.6539	1031.18
18.9026	1005.56
19.1513	992.532
19.4	998.33
19.6488	1013.55
19.8975	1037.25
20.1462	1042.07
20.3949	1029.07
20.6436	1018.36
20.8924	1007.38
21.1411	998.915
21.3898	1001.37
21.6385	1027.44
21.8872	1041.98
22.136	1030.46
22.3847	1019.9
22.6334	1016.69
22.8821	1004.16
23.1308	998.588
23.3795	1014.13
23.6283	1033.67
23.877	1037.22
24.1257	1026.2
24.3744	1017.85
24.6231	1009.67
24.8719	1003.46
25.1206	1009.72
25.3693	1019.44
25.618	1034.26
25.8667	1037.72
26.1155	1021.05
26.3642	1007.18
26.6129	1005.6
26.8616	1008.64
27.1103	1021.06
27.359	1032.25
27.6078	1025.59
27.8565	1022.94
28.1052	1017.36
28.3539	1007.18
28.6026	1008.26
28.8514	1016.81
29.1001	1028.62
29.3488	1028.08
29.5975	1020.94
29.8462	1018.73
30.0949	1013.09
30.3437	1010.39
30.5924	1016.97
30.8411	1022.4
31.0898	1024.74
31.3385	1024.91
31.5873	1018.36
31.836	1011.88
32.0847	1011.66
32.3334	1016.9
32.5821	1021.29
32.8309	1021.76
33.0796	1024.27
33.3283	1023.19
33.577	1015.61
33.8257	1011.67
34.0744	1014.89
34.3232	1019.96
34.5719	1022.26
34.8206	1024.2
35.0693	1024.36
35.318	1016.01
35.5668	1012.7
35.8155	1013.07
36.0642	1015.78
36.3129	1023.87
36.5616	1025.35
36.8104	1021.13
37.0591	1018.91
37.3078	1017.31
37.5565	1011.83
37.8052	1015.13
38.0539	1020.7
38.3027	1022.51
38.5514	1024.33
38.8001	1020.31
39.0488	1016.99
39.2975	1016.49
39.5463	1010.14
39.795	1016.71
40.0437	1024.58
40.2924	1022.76
40.5411	1022.74
40.7898	1016.18
41.0386	1015.27
41.2873	1018.23
41.536	1011.81
41.7847	1017.29
42.0334	1028.94
42.2822	1022.11
42.5309	1014.62
42.7796	1018.57
43.0283	1020.32
43.277	1014.19
43.5258	1012.01
43.7745	1021.83
44.0232	1029.02
44.2719	1019.28
44.5206	1016.23
44.7693	1019.46
45.0181	1014.64
45.2668	1015.41
45.5155	1017.29
45.7642	1021.64
46.0129	1024.19
46.2617	1020.32
46.5104	1017.87
46.7591	1013.13
47.0078	1013.14
47.2565	1021.24
47.5052	1022.36
47.754	1021.3
48.0027	1017.96
48.2514	1018.28
48.5001	1022.45
48.7488	1012.87
48.9976	1011.12
49.2463	1024
49.495	1024.42
49.7437	1018.26
49.9924	1018.44
50.2412	1018.74
50.4899	1016.02
50.7386	1015.45
50.9873	1020.47
51.236	1021.75
51.4847	1017.4
51.7335	1021.27
51.9822	1020.75
52.2309	1016.4
52.4796	1016.1
52.7283	1019.37
52.9771	1022.69
53.2258	1017.19
53.4745	1015.49
53.7232	1019.12
53.9719	1020
54.2207	1017.56
54.4694	1019.76
54.7181	1022.38
54.9668	1019.07
55.2155	1014.14
55.4642	1016.99
55.713	1021.62
55.9617	1018.48
56.2104	1016.3
56.4591	1021.61
56.7078	1019.13
56.9566	1018.29
57.2053	1019.17
57.454	1016.35
57.7027	1018.87
57.9514	1017.99
58.2001	1022.44
58.4489	1021.6
58.6976	1013.85
58.9463	1016.74
59.195	1022.15
59.4437	1022.13
59.6925	1017.31
59.9412	1013.32
60.1899	1019.26
60.4386	1022.34
60.6873	1016.42
60.9361	1016.53
61.1848	1022.32
61.4335	1021.99
61.6822	1015.85
61.9309	1015.82
62.1796	980.477
