5.999999999999999778e-01 1.000000000000000056e-01 9.000000000000000222e-01 -5.485341824459999849e+00 6.267383985423680137e-01
5.999999999999999778e-01 5.000000000000000278e-02 9.000000000000000222e-01 -8.326647306990000885e+00 5.934902251588579647e-01
5.999999999999999778e-01 2.999999999999999889e-02 9.000000000000000222e-01 -9.831437066610000386e+00 5.716431026966539708e-01
5.999999999999999778e-01 1.000000000000000021e-02 9.000000000000000222e-01 -1.099497678730000061e+01 5.089065477864880283e-01
5.999999999999999778e-01 3.000000000000000062e-03 9.000000000000000222e-01 -1.199384429899999915e+01 5.379641238047360163e-01
5.500000000000000444e-01 2.999999999999999889e-01 9.000000000000000222e-01 -2.928556234729999819e+00 7.909606850646080378e-01
5.500000000000000444e-01 2.999999999999999889e-02 9.000000000000000222e-01 -8.019000675130000033e+00 5.957288311370050327e-01
5.500000000000000444e-01 5.000000000000000278e-02 9.000000000000000222e-01 -5.662788046380000218e+00 6.306278425252219710e-01
5.500000000000000444e-01 1.000000000000000021e-02 9.000000000000000222e-01 -9.963138564919999496e+00 5.445926499917790320e-01
5.500000000000000444e-01 3.000000000000000062e-03 9.000000000000000222e-01 -1.151848375339999997e+01 5.658305661167709610e-01
5.300000000000000266e-01 2.999999999999999889e-01 9.000000000000000222e-01 -2.669849844989999887e+00 8.115054851545929759e-01
5.300000000000000266e-01 1.000000000000000056e-01 9.000000000000000222e-01 -3.883615034900000040e+00 7.159112567164780394e-01
5.500000000000000444e-01 1.000000000000000056e-01 9.000000000000000222e-01 -4.137359511559999703e+00 6.898105180799970482e-01
5.999999999999999778e-01 2.999999999999999889e-01 9.000000000000000222e-01 -3.465547971929999971e+00 7.233438790448619704e-01
1.000000000000000000e+00 5.000000000000000278e-02 9.000000000000000222e-01 -1.142305844640000068e+01 6.070612279311320414e-01
6.999999999999999556e-01 1.000000000000000021e-02 9.000000000000000222e-01 -1.187764156269999916e+01 6.167198203732919826e-01
5.300000000000000266e-01 5.000000000000000278e-02 9.000000000000000222e-01 -4.874369057440000041e+00 6.492263042292629738e-01
1.000000000000000000e+00 2.999999999999999889e-02 9.000000000000000222e-01 -1.193053087860000083e+01 6.626486821932450200e-01
1.000000000000000000e+00 1.000000000000000021e-02 9.000000000000000222e-01 -1.286130066880000022e+01 6.093832653143820277e-01
1.000000000000000000e+00 3.000000000000000062e-03 9.000000000000000222e-01 -1.382047184029999976e+01 4.447381473242599803e-01
8.000000000000000444e-01 2.999999999999999889e-01 9.000000000000000222e-01 -8.088489039549999760e+00 5.766654682844719604e-01
8.000000000000000444e-01 1.000000000000000056e-01 9.000000000000000222e-01 -1.015193781099999981e+01 5.470455683498639532e-01
6.999999999999999556e-01 3.000000000000000062e-03 9.000000000000000222e-01 -1.242058467610000072e+01 6.856629913074090421e-01
8.000000000000000444e-01 5.000000000000000278e-02 9.000000000000000222e-01 -1.051764850750000058e+01 5.564163580984690105e-01
8.000000000000000444e-01 1.000000000000000021e-02 9.000000000000000222e-01 -1.240590619169999975e+01 6.200391080450200487e-01
8.000000000000000444e-01 3.000000000000000062e-03 9.000000000000000222e-01 -1.344794676579999937e+01 6.591844530556190129e-01
6.999999999999999556e-01 2.999999999999999889e-01 9.000000000000000222e-01 -4.718101317280000373e+00 6.281678143454989538e-01
6.999999999999999556e-01 1.000000000000000056e-01 9.000000000000000222e-01 -9.181978357589999362e+00 5.581262026074500504e-01
6.999999999999999556e-01 5.000000000000000278e-02 9.000000000000000222e-01 -1.041778381249999974e+01 5.499672609229190323e-01
6.999999999999999556e-01 2.999999999999999889e-02 9.000000000000000222e-01 -1.091841638900000078e+01 5.351997269365289522e-01
8.000000000000000444e-01 2.999999999999999889e-02 9.000000000000000222e-01 -1.131288197399999973e+01 6.310424410365109704e-01
5.300000000000000266e-01 2.999999999999999889e-02 9.000000000000000222e-01 -6.666266897699999916e+00 6.148410871832650226e-01
2.999999999999999889e-01 1.000000000000000056e-01 9.000000000000000222e-01 -4.107014119009999575e+00 7.006059972702090022e-01
5.300000000000000266e-01 3.000000000000000062e-03 9.000000000000000222e-01 -1.129756403430000056e+01 5.414684386316569453e-01
1.000000000000000000e+00 1.000000000000000056e-01 9.000000000000000222e-01 -1.080012424919999958e+01 5.785504657491999936e-01
1.000000000000000021e-02 3.000000000000000062e-03 9.000000000000000222e-01 -1.429997505959999948e+01 5.626923778985809532e-01
1.000000000000000021e-02 1.000000000000000021e-02 9.000000000000000222e-01 -1.312534626190000075e+01 5.528659286868320422e-01
1.000000000000000021e-02 2.999999999999999889e-02 9.000000000000000222e-01 -1.223762615839999945e+01 5.521229370974429784e-01
1.000000000000000021e-02 5.000000000000000278e-02 9.000000000000000222e-01 -1.192039181850000062e+01 5.558460173377830493e-01
1.000000000000000021e-02 1.000000000000000056e-01 9.000000000000000222e-01 -1.089725542180000062e+01 5.452941871098699878e-01
1.000000000000000021e-02 2.999999999999999889e-01 9.000000000000000222e-01 -9.611494033419999639e+00 5.765247551235529455e-01
1.000000000000000056e-01 3.000000000000000062e-03 9.000000000000000222e-01 -1.256327100180000045e+01 5.590696405697550553e-01
1.000000000000000056e-01 1.000000000000000021e-02 9.000000000000000222e-01 -1.059294684390000008e+01 5.606423664345729918e-01
1.000000000000000056e-01 2.999999999999999889e-02 9.000000000000000222e-01 -9.606784517879999541e+00 5.630886600663780328e-01
1.000000000000000056e-01 5.000000000000000278e-02 9.000000000000000222e-01 -9.259450999260000259e+00 5.818487847312260319e-01
1.000000000000000056e-01 1.000000000000000056e-01 9.000000000000000222e-01 -5.899628961980000419e+00 6.219459800100950453e-01
1.000000000000000056e-01 2.999999999999999889e-01 9.000000000000000222e-01 -3.862513076569999981e+00 7.226683971701080011e-01
2.999999999999999889e-01 3.000000000000000062e-03 9.000000000000000222e-01 -1.138037801699999996e+01 5.534628479028810277e-01
5.300000000000000266e-01 1.000000000000000021e-02 9.000000000000000222e-01 -9.530919360440000432e+00 5.531821858361199995e-01
2.999999999999999889e-01 1.000000000000000021e-02 9.000000000000000222e-01 -1.044792305650000053e+01 5.531889328043310128e-01
2.999999999999999889e-01 5.000000000000000278e-02 9.000000000000000222e-01 -5.155503271919999797e+00 6.370963592836640377e-01
2.999999999999999889e-01 2.999999999999999889e-01 9.000000000000000222e-01 -2.875674612500000116e+00 8.176394315350580255e-01
4.000000000000000222e-01 3.000000000000000062e-03 9.000000000000000222e-01 -1.110601555170000054e+01 5.674970349759369537e-01
4.000000000000000222e-01 1.000000000000000021e-02 9.000000000000000222e-01 -1.033553385229999932e+01 5.658837101398910274e-01
4.000000000000000222e-01 2.999999999999999889e-02 9.000000000000000222e-01 -6.990326157220000169e+00 6.084075596014969500e-01
4.000000000000000222e-01 5.000000000000000278e-02 9.000000000000000222e-01 -5.062720780360000283e+00 6.450699880534329633e-01
4.000000000000000222e-01 1.000000000000000056e-01 9.000000000000000222e-01 -3.909922600539999848e+00 7.116869920318320553e-01
4.000000000000000222e-01 2.999999999999999889e-01 9.000000000000000222e-01 -2.746068600480000121e+00 8.233161850658660130e-01
5.000000000000000000e-01 3.000000000000000062e-03 9.000000000000000222e-01 -1.102336006910000066e+01 5.385073825845090312e-01
5.000000000000000000e-01 1.000000000000000021e-02 9.000000000000000222e-01 -9.716668536649999410e+00 5.684797388045590427e-01
5.000000000000000000e-01 2.999999999999999889e-02 9.000000000000000222e-01 -5.864989798549999911e+00 6.205281507403720420e-01
5.000000000000000000e-01 5.000000000000000278e-02 9.000000000000000222e-01 -4.559837546969999877e+00 6.619356031950569541e-01
5.000000000000000000e-01 1.000000000000000056e-01 9.000000000000000222e-01 -3.676839439840000168e+00 7.341595634189399533e-01
5.000000000000000000e-01 2.999999999999999889e-01 9.000000000000000222e-01 -2.519737557670000072e+00 8.270441609786050030e-01
2.999999999999999889e-01 2.999999999999999889e-02 9.000000000000000222e-01 -7.552594761850000005e+00 6.005446159876149936e-01
1.000000000000000000e+00 2.999999999999999889e-01 9.000000000000000222e-01 -8.912648901629999898e+00 6.012861196228960203e-01
