0	-nan	-nan	-nan
128	0.00958459	0.00752279	5.51394e-06
256	0.0184013	0.0161385	-5.69609e-06
384	0.0255403	0.0241168	3.4632e-06
512	0.0313732	0.0318529	-5.50922e-06
640	0.036914	0.0374116	-1.10325e-05
768	0.0418609	0.0455001	-1.60439e-06
896	0.045657	0.0466062	-1.18641e-08
1024	0.0523178	0.052111	6.29965e-07
1152	0.0579081	0.0585108	8.94274e-06
1280	0.0717733	0.0729989	6.59674e-06
1408	0.0845673	0.0819456	-2.0573e-06
1536	0.0917105	0.0912674	-2.23859e-06
1664	0.0984153	0.10244	2.59437e-06
1792	0.108052	0.114753	-4.90427e-06
1920	0.119213	0.122323	-5.38221e-06
2048	0.126347	0.133109	-3.45529e-06
2176	0.127788	0.13539	-2.73579e-06
2304	0.130936	0.145117	5.76009e-06
2432	0.131701	0.140095	-4.7129e-06
2560	0.150652	0.153589	-8.35681e-06
2688	0.163203	0.163541	-4.36837e-06
2816	0.170607	0.1742	-3.03593e-06
2944	0.181204	0.183688	1.5172e-06
3072	0.195444	0.189376	1.06479e-05
3200	0.206995	0.195483	3.4046e-06
3328	0.214625	0.203551	2.24937e-07
3456	0.219613	0.201775	2.80573e-06
3584	0.22987	0.211848	-1.77426e-06
3712	0.235937	0.219462	-2.99551e-06
3840	0.241749	0.225047	-5.17425e-06
3968	0.254245	0.24495	8.72017e-06
4096	0.274798	0.261754	-4.31402e-06
4224	0.289827	0.275001	-5.48743e-06
4352	0.288321	0.271934	5.33091e-07
4480	0.304058	0.29297	6.43791e-06
4608	0.306462	0.296029	1.02667e-05
4736	0.311052	0.299499	-7.65552e-06
4864	0.321057	0.305274	-4.43308e-06
4992	0.335183	0.313397	2.6669e-06
5120	0.33989	0.313935	-5.26401e-07
5248	0.345964	0.321741	4.57878e-06
5376	0.348402	0.322761	1.16261e-05
5504	0.358982	0.329686	-5.69953e-07
5632	0.379519	0.343854	-2.24654e-06
5760	0.378924	0.337399	-5.26684e-06
5888	0.38289	0.348814	5.88842e-06
6016	0.37755	0.347299	1.01799e-05
6144	0.380246	0.344167	-4.56015e-06
6272	0.394965	0.352487	3.67603e-06
6400	0.397413	0.357	7.97151e-07
6528	0.400959	0.366767	2.27544e-06
6656	0.399209	0.365141	1.46807e-06
6784	0.390453	0.35798	-1.78753e-06
6912	0.387864	0.352356	6.29589e-06
7040	0.383967	0.346245	-4.07794e-06
7168	0.389337	0.346012	2.07868e-06
7296	0.391611	0.34374	-6.98306e-06
7424	0.397876	0.346124	5.68751e-06
7552	0.386131	0.343731	-5.65583e-07
7680	0.412117	0.362499	-1.45851e-06
7808	0.41944	0.38302	-2.29061e-06
7936	0.395002	0.356483	-2.7299e-06
8064	0.378742	0.347304	-9.9962e-07
8192	0.364197	0.341031	-1.37859e-06
8320	0.353604	0.336765	2.13866e-07
8448	0.348393	0.328987	-2.14072e-06
8576	0.363899	0.336927	2.56233e-06
8704	0.375927	0.349244	-1.59387e-05
8832	0.363461	0.341587	-3.0884e-06
8960	0.346054	0.319537	5.91774e-06
9088	0.348608	0.321265	-4.31731e-06
9216	0.339914	0.307695	-1.94294e-06
9344	0.337377	0.307617	8.03284e-06
9472	0.334606	0.301062	8.68219e-06
9600	0.342062	0.310111	-1.59055e-06
9728	0.327131	0.300848	5.67564e-06
9856	0.330243	0.296919	-5.03546e-06
9984	0.324197	0.292454	-2.56966e-06
10112	0.336468	0.305693	1.51547e-06
10240	0.357488	0.318702	-3.31264e-06
10368	0.346011	0.312558	2.50285e-06
10496	0.339695	0.309648	-2.46075e-06
10624	0.344267	0.316408	-9.42026e-06
10752	0.36365	0.334318	5.96667e-06
10880	0.361695	0.34224	8.17776e-06
11008	0.369748	0.347301	-1.25773e-07
11136	0.375297	0.354465	-3.94754e-07
11264	0.375975	0.341731	-7.567e-06
11392	0.364155	0.334855	-4.38256e-06
11520	0.362216	0.338035	-1.66395e-05
11648	0.369646	0.346504	7.73661e-07
11776	0.373947	0.35749	7.67033e-06
11904	0.378457	0.360313	1.01301e-05
12032	0.369685	0.361035	2.89577e-06
12160	0.38224	0.375892	-2.23367e-07
12288	0.393174	0.389802	-8.56269e-06
12416	0.396875	0.388603	1.45525e-06
12544	0.395228	0.390311	3.93257e-06
12672	0.408648	0.407566	-5.09124e-06
12800	0.410686	0.402504	-9.4785e-06
12928	0.422677	0.419936	1.10475e-06
13056	0.427859	0.431589	2.12904e-06
13184	0.426527	0.434466	-3.25698e-06
13312	0.436745	0.444545	6.10693e-06
13440	0.444465	0.447956	-1.60446e-05
13568	0.450223	0.459515	6.81734e-06
13696	0.45704	0.466269	-2.88731e-07
13824	0.457886	0.46444	-6.42842e-06
13952	0.446477	0.451414	4.49349e-06
14080	0.450949	0.453788	-1.72007e-06
14208	0.456394	0.450743	1.34592e-05
14336	0.468651	0.463663	-2.45693e-06
14464	0.482715	0.484801	-1.8073e-06
14592	0.494107	0.499385	-1.42511e-06
14720	0.489242	0.507241	5.16332e-06
14848	0.476914	0.49871	-3.85943e-06
14976	0.475506	0.493188	3.35477e-06
15104	0.479021	0.4919	-4.65735e-06
15232	0.486002	0.502593	3.91462e-06
15360	0.499469	0.507152	6.96338e-07
15488	0.5096	0.523704	3.9269e-06
15616	0.53373	0.539531	4.61693e-06
15744	0.528813	0.520108	3.89998e-06
15872	0.524111	0.520586	2.56934e-06
16000	0.521545	0.529389	-3.25562e-06
16128	0.54984	0.555958	-8.50356e-06
16256	0.554999	0.563523	-1.52066e-06
16384	0.551318	0.5416	1.07681e-05
16512	0.51582	0.51008	-2.44671e-06
16640	0.502259	0.501393	-2.97897e-06
16768	0.500676	0.497813	6.25355e-06
16896	0.513608	0.501153	7.02641e-06
17024	0.511626	0.491138	1.04641e-05
17152	0.511175	0.491558	1.51892e-06
17280	0.500769	0.476843	1.3992e-06
17408	0.508084	0.484711	4.06061e-06
17536	0.515835	0.491346	7.86775e-07
17664	0.52113	0.487444	1.90182e-06
17792	0.525261	0.504003	7.09771e-06
17920	0.527007	0.511193	5.52867e-06
18048	0.528171	0.519902	6.75316e-06
18176	0.520554	0.515735	-6.7147e-06
18304	0.526292	0.520416	-2.62883e-06
18432	0.526595	0.540629	1.95559e-06
18560	0.529005	0.54659	1.25157e-05
18688	0.540315	0.570295	-8.55614e-06
18816	0.54034	0.590763	1.35277e-05
18944	0.525919	0.592622	-4.33636e-06
19072	0.514785	0.574895	7.11481e-06
19200	0.514686	0.577092	3.557e-07
19328	0.511784	0.562731	5.78757e-07
19456	0.518979	0.559044	-6.21798e-06
19584	0.525052	0.56167	2.03009e-06
19712	0.527135	0.567631	6.85531e-06
19840	0.538393	0.57646	-3.6832e-07
19968	0.549999	0.59449	-4.6661e-06
20096	0.557743	0.605765	-3.82575e-06
20224	0.554221	0.589089	-7.16182e-06
20352	0.541684	0.572988	-2.60854e-06
20480	0.544843	0.580198	9.06511e-06
20608	0.536853	0.569845	1.56946e-06
20736	0.534724	0.55349	-1.54577e-06
20864	0.542208	0.560982	2.69762e-06
20992	0.533838	0.559246	1.24856e-05
21120	0.527922	0.549332	-3.03893e-06
21248	0.533439	0.553836	6.29152e-06
21376	0.536496	0.550489	6.09387e-06
21504	0.531178	0.555645	5.22616e-06
21632	0.541587	0.568315	3.43616e-07
21760	0.55683	0.587527	3.70772e-06
21888	0.571117	0.622387	9.1262e-06
22016	0.57411	0.633314	-5.1015e-06
22144	0.569813	0.624296	4.35983e-06
22272	0.561929	0.628184	2.23146e-06
22400	0.565417	0.633903	-2.88846e-06
22528	0.574769	0.657395	1.9589e-06
22656	0.597538	0.700393	-3.09749e-06
22784	0.621943	0.73546	1.09441e-06
22912	0.631149	0.747644	3.94917e-06
23040	0.653585	0.769265	-5.30596e-06
23168	0.653346	0.778086	4.78712e-06
23296	0.67465	0.803635	-3.89353e-07
23424	0.675039	0.796982	2.59933e-06
23552	0.669266	0.794165	5.91659e-06
23680	0.667619	0.781923	-1.16635e-05
23808	0.665908	0.762068	-9.1116e-06
23936	0.646015	0.734086	-6.78471e-06
24064	0.643476	0.735171	1.53781e-05
24192	0.649854	0.742362	-9.39216e-07
24320	0.641136	0.732202	9.84156e-06
24448	0.622101	0.698212	1.14382e-05
24576	0.597847	0.662766	9.83212e-06
24704	0.592708	0.643523	-8.65824e-06
24832	0.599958	0.650909	-6.38093e-06
24960	0.613162	0.660601	2.25916e-06
25088	0.637888	0.702049	9.16213e-07
25216	0.649289	0.707272	-2.34918e-06
25344	0.651752	0.716829	1.28072e-06
25472	0.65574	0.716374	-3.29136e-07
25600	0.646669	0.702606	7.90148e-07
25728	0.649202	0.709533	-1.66737e-06
25856	0.654297	0.716148	-1.04307e-05
25984	0.65885	0.720132	5.536e-06
26112	0.671582	0.726627	7.72594e-06
26240	0.68971	0.718031	-7.32269e-06
26368	0.678202	0.705311	8.49533e-06
26496	0.6675	0.704172	4.74408e-06
26624	0.670819	0.712436	-1.13056e-05
26752	0.68675	0.719599	4.50943e-06
26880	0.690628	0.715309	-8.80216e-06
27008	0.697446	0.72446	-1.47459e-05
27136	0.698092	0.732263	2.19034e-06
27264	0.696069	0.733892	-1.32965e-06
27392	0.707904	0.744144	-3.60415e-06
27520	0.703816	0.732443	3.70821e-06
27648	0.720655	0.745991	-8.11275e-06
27776	0.711964	0.757164	9.86555e-07
27904	0.708163	0.759194	7.22861e-06
28032	0.717123	0.764146	-4.26639e-06
28160	0.729364	0.788775	2.28789e-06
28288	0.738527	0.808971	-1.15282e-07
28416	0.734104	0.793131	1.03405e-06
28544	0.71192	0.746681	-1.7388e-06
28672	0.701048	0.731946	-1.0484e-05
28800	0.678867	0.709673	-4.78077e-06
28928	0.655259	0.678343	-1.13473e-06
29056	0.643771	0.666669	3.16477e-06
29184	0.640129	0.666314	-4.77518e-06
29312	0.623875	0.649193	4.91308e-06
29440	0.622009	0.637708	-7.30049e-07
29568	0.620345	0.649112	7.73105e-06
29696	0.61707	0.637431	-8.83995e-06
29824	0.630924	0.649397	1.54571e-05
29952	0.631145	0.63963	-8.69368e-06
30080	0.634804	0.641434	5.11865e-07
30208	0.650139	0.643951	5.0307e-06
30336	0.661224	0.639466	-2.04077e-06
30464	0.666406	0.645178	5.29943e-06
30592	0.662082	0.644931	-6.45235e-06
30720	0.651089	0.634186	-8.86318e-07
30848	0.676602	0.65738	-2.4122e-07
30976	0.668285	0.652216	-1.1243e-05
31104	0.689485	0.665802	8.06238e-06
31232	0.69058	0.675136	-8.76406e-06
31360	0.673845	0.664122	1.61839e-06
31488	0.67964	0.680697	1.52866e-05
31616	0.684056	0.679068	7.88348e-07
31744	0.698943	0.705509	4.83514e-06
31872	0.692784	0.704866	-1.5654e-06
32000	0.686459	0.699768	-5.19161e-06
32128	0.69328	0.706135	2.19076e-06
32256	0.706466	0.708548	5.21813e-06
32384	0.709374	0.732303	-2.62142e-06
32512	0.688838	0.722524	3.72495e-06
32640	0.704396	0.735591	-1.85262e-06
32768	0.708612	0.750381	2.48178e-06
32896	0.718717	0.763959	-1.68719e-06
33024	0.727687	0.790217	5.6581e-06
33152	0.746839	0.819312	-4.62404e-07
33280	0.745754	0.829445	1.0272e-06
33408	0.742245	0.824521	1.01196e-05
33536	0.753307	0.852018	4.81249e-06
33664	0.755412	0.864113	6.84769e-06
33792	0.753808	0.867249	-6.76537e-06
33920	0.750216	0.83737	3.01087e-06
34048	0.755679	0.831276	1.14317e-05
34176	0.757942	0.840357	1.47862e-05
34304	0.757825	0.823407	3.6472e-06
34432	0.741926	0.796659	3.61492e-06
34560	0.739695	0.77687	1.02246e-05
