10188.8	9.5339	9.22904	2.25485
2547.2	4.6753	7.84275	1.54229
636.8	2.20575	6.45646	0.791069
159.2	1.13278	5.07016	0.124672
39.8	0.625624	3.68387	-0.469006
9.95	0.339093	2.29757	-1.08148
2.4875	0.188289	0.911278	-1.66978
0.621875	0.0971069	-0.475016	-2.33194
0.155469	0.0359484	-1.86131	-3.32567
0.0388672	0.0112449	-3.2476	-4.48784
