0	-nan
0.240118	0
0.480237	0
0.720355	0
0.960473	0.58313
1.20059	55.514
1.44071	601.79
1.68083	1927.66
1.92095	2357.3
2.16107	1315.28
2.40118	526.217
2.6413	488.769
2.88142	749.906
3.12154	1088.57
3.36166	1313.21
3.60178	1334.36
3.84189	1166.55
4.08201	931.499
4.32213	850.074
4.56225	936.078
4.80237	1060.13
5.04249	1138.38
5.2826	1131.7
5.52272	1068.09
5.76284	1009.01
6.00296	991.135
6.24308	1002.18
6.4832	1037.37
6.72331	1061.55
6.96343	1066.2
7.20355	1049.71
7.44367	1031.8
7.68379	1027.4
7.92391	1020.16
8.16402	1029.26
8.40414	1034.11
8.64426	1037.45
8.88438	1045.03
9.1245	1036.56
9.36462	1036
9.60473	1032.37
9.84485	1021.02
10.085	1014.04
10.3251	1028.05
10.5652	1035.69
10.8053	1038.54
11.0454	1034.37
11.2856	1027.7
11.5257	1017.08
11.7658	1009.6
12.0059	1025.52
12.246	1029.69
12.4862	1031.78
12.7263	1034.23
12.9664	1020
13.2065	1014.94
13.4466	1014.69
13.6867	1017.92
13.9269	1025.95
14.167	1023.5
14.4071	1031.29
14.6472	1020.57
14.8873	1009.98
15.1275	1010.72
15.3676	1024.56
15.6077	1024.66
15.8478	1007.58
16.0879	1015.9
16.328	1018.83
16.5682	1011.81
16.8083	1012.35
17.0484	1018.88
17.2885	1014.61
17.5286	1006.15
17.7688	1006.29
18.0089	1014.62
18.249	1018.76
18.4891	1009.01
18.7292	1007.32
18.9694	1016.83
19.2095	1011.12
19.4496	995.267
19.6897	1004.98
19.9298	1020.27
20.1699	1014.42
20.4101	1002.16
20.6502	1004.91
20.8903	1005.99
21.1304	998.77
21.3705	1001.39
21.6107	1010.79
21.8508	1010.78
22.0909	1005.14
22.331	999.147
22.5711	996.309
22.8112	1007.53
23.0514	1002.96
23.2915	992.524
23.5316	1002.06
23.7717	1008.31
24.0118	998.949
24.252	992.43
24.4921	999.165
24.7322	1000.95
24.9723	993.923
25.2124	997.764
25.4525	1000.67
25.6927	997.491
25.9328	993.049
26.1729	993.932
26.413	995.626
26.6531	993.654
26.8933	993.55
27.1334	990.888
27.3735	993.94
27.6136	999.901
27.8537	990.155
28.0938	985.998
28.334	991.44
28.5741	989.087
28.8142	994.12
29.0543	993.731
29.2944	989.142
29.5346	988.742
29.7747	986.299
30.0148	989.064
30.2549	989.174
30.495	984.048
30.7352	986.583
30.9753	989.947
31.2154	987.625
31.4555	983.149
31.6956	985.914
31.9357	986.691
32.1759	985.055
32.416	985.533
32.6561	981.425
32.8962	981.617
33.1363	986.639
33.3765	984.945
33.6166	982.724
33.8567	982.521
34.0968	983.174
34.3369	976.853
34.577	979.578
34.8172	985.498
35.0573	980.458
35.2974	984.245
35.5375	983.441
35.7776	977.827
36.0178	974.636
36.2579	975.89
36.498	979.49
36.7381	981.549
36.9782	982.824
37.2183	979.448
37.4585	974.859
37.6986	971.057
37.9387	974.699
38.1788	979.806
38.4189	979.032
38.6591	977.848
38.8992	978.19
39.1393	976.396
39.3794	972.192
39.6195	972.633
39.8596	975.682
40.0998	973.876
40.3399	971.384
40.58	977.147
40.8201	979.522
41.0602	977.681
41.3004	973.326
41.5405	968.279
41.7806	965.838
42.0207	972.821
42.2608	976.279
42.5009	979.053
42.7411	980.969
42.9812	970.238
43.2213	964.679
43.4614	967.829
43.7015	969.38
43.9417	970.66
44.1818	979.114
44.4219	981.033
44.662	969.614
44.9021	965.227
45.1423	968.368
45.3824	970.859
45.6225	969.212
45.8626	973.663
46.1027	975.711
46.3428	968.987
46.583	966.541
46.8231	971.178
47.0632	971.626
47.3033	968.375
47.5434	971.248
47.7836	972.321
48.0237	969.454
48.2638	966
48.5039	969.128
48.744	973.443
48.9841	971.747
49.2243	965.22
49.4644	968.789
49.7045	972.211
49.9446	968.848
50.1847	968.577
50.4249	971.251
50.665	969.234
50.9051	965.532
51.1452	967.613
51.3853	967.299
51.6254	971.349
51.8656	974.81
52.1057	967.47
52.3458	964.337
52.5859	966.857
52.826	967.604
53.0662	969.157
53.3063	971.506
53.5464	973.174
53.7865	969.871
54.0266	965.498
54.2667	964.208
54.5069	967.061
54.747	970.922
54.9871	970.044
55.2272	971.88
55.4673	969.349
55.7075	968.258
55.9476	968.577
56.1877	964.487
56.4278	968.87
56.6679	972.187
56.9081	971.372
57.1482	968.917
57.3883	969.245
57.6284	972.836
57.8685	967.348
58.1086	965.269
58.3488	970.463
58.5889	971.619
58.829	967.977
59.0691	969.883
59.3092	973.634
59.5494	971.062
59.7895	969.205
