0	-nan	-nan	-nan
128	0.116042	0.112058	-3.21346e-05
256	0.245846	0.240282	3.43774e-05
384	0.414676	0.433503	2.19174e-07
512	0.637194	0.70601	-0.00014976
640	0.856566	0.914169	8.70596e-05
768	1.07961	1.19235	3.21356e-05
896	1.43621	1.76853	6.62302e-05
1024	1.68187	1.88846	-1.07352e-06
1152	1.8942	1.96074	-1.8396e-05
1280	2.14528	2.03831	3.6025e-05
1408	2.48051	2.44476	5.00667e-05
1536	2.64217	2.72662	1.97097e-05
1664	2.76035	2.82738	-6.27275e-05
1792	2.89611	2.8014	3.97753e-05
1920	3.02074	2.89003	-8.72498e-05
2048	3.26971	3.12056	-5.17684e-05
2176	3.41746	3.2124	1.7218e-05
2304	3.4376	3.24242	2.54258e-05
2432	3.49619	3.3674	2.57554e-05
2560	3.49597	3.29128	8.82812e-05
2688	3.49905	3.30523	-1.17561e-05
2816	3.39887	3.17661	0.000132115
2944	3.35604	3.22602	0.000220202
3072	3.54352	3.37761	-9.85506e-05
3200	3.69494	3.47527	-0.000104422
3328	3.74335	3.58027	-6.42197e-05
3456	3.84929	3.69882	-2.04246e-05
3584	3.89457	3.86122	6.52607e-05
3712	3.92322	3.87824	3.44934e-05
3840	4.08051	4.09337	-3.14211e-06
3968	4.01774	4.0764	-2.69925e-05
4096	4.18518	4.30667	-1.11107e-05
4224	4.40603	4.61434	-1.8225e-05
4352	4.59439	4.73537	-6.95809e-05
4480	4.63023	4.66309	-4.81116e-05
4608	4.79328	4.95439	-6.01817e-05
4736	4.96747	5.00217	-0.000134097
4864	5.07687	5.02326	-4.20648e-05
4992	5.26871	5.25052	-2.67865e-06
5120	5.23976	5.34277	-5.89059e-05
5248	5.1815	5.4899	-1.40328e-05
5376	5.25119	5.66302	-3.07786e-05
5504	5.39062	5.83211	4.66407e-05
5632	5.48874	5.82591	7.28241e-05
5760	5.51191	5.97996	9.33369e-05
5888	5.64746	6.12335	5.07389e-05
6016	5.73945	6.07754	-7.51546e-05
6144	6.00198	6.35007	-4.02877e-05
6272	6.0566	6.36675	8.46439e-08
6400	6.23909	6.59906	2.97407e-05
6528	6.30175	6.81372	-4.66547e-05
6656	6.17736	6.76786	-9.99006e-05
6784	6.02493	6.65914	-3.13924e-05
6912	6.25334	7.12294	-5.85553e-05
7040	6.64209	7.70902	-5.19055e-05
7168	6.756	7.86725	-4.66374e-05
7296	6.86337	8.00669	-1.23951e-05
7424	6.57287	7.60962	-3.53859e-05
7552	6.82056	7.8008	2.43846e-05
7680	7.06926	8.04179	-1.78917e-06
7808	7.31275	8.42055	-2.73339e-05
7936	7.36441	8.60851	7.97722e-05
8064	7.44766	8.45894	-1.80497e-05
8192	7.12633	7.80387	-1.08142e-05
8320	6.71341	7.21892	1.95619e-05
8448	6.6859	7.10489	-4.42246e-05
8576	6.70968	7.08334	8.99691e-06
8704	6.89848	7.21913	-2.05033e-05
8832	7.01893	7.2992	4.66338e-05
8960	6.99204	7.25448	0.000109115
9088	7.01485	7.31789	-0.000104663
