0	-nan	-nan	-nan
128	0.000114216	0.000135508	1.23782e-07
256	0.000373798	0.000411951	4.89502e-08
384	0.000696524	0.000777076	-4.04594e-09
512	0.00111568	0.00121394	1.29004e-08
640	0.00160637	0.00169019	5.05882e-08
768	0.00206774	0.00223842	2.8938e-08
896	0.0024603	0.00275003	7.07371e-08
1024	0.00282623	0.00329898	-1.51644e-08
1152	0.00333542	0.00403235	7.08485e-08
1280	0.00374643	0.00452298	9.89715e-09
1408	0.00410653	0.00497956	-2.35752e-08
1536	0.00423378	0.00512834	-4.82403e-08
1664	0.00441826	0.00524552	5.0834e-08
1792	0.00468869	0.00546957	2.81301e-08
1920	0.00488914	0.00551197	3.25462e-08
2048	0.00494383	0.00553855	-7.76e-08
2176	0.00506908	0.00582215	-7.35515e-08
2304	0.00521606	0.00611394	-8.62349e-08
2432	0.00545822	0.00623122	-7.51895e-08
2560	0.00598657	0.00651117	-9.24045e-09
2688	0.00657642	0.007066	-8.12413e-08
2816	0.00691524	0.0075632	2.19144e-08
2944	0.00731696	0.00805439	-1.85023e-08
3072	0.00777597	0.00878441	2.43093e-08
3200	0.00807845	0.00956568	9.38893e-09
3328	0.00837818	0.0104353	2.16397e-08
3456	0.00878598	0.0111913	-2.95595e-08
3584	0.00886665	0.0112978	-3.61496e-08
3712	0.00901753	0.0115448	-3.4995e-08
3840	0.00909932	0.0118809	3.50024e-08
3968	0.00916031	0.0118575	-2.37416e-08
4096	0.00922939	0.0120222	8.15826e-09
4224	0.00949602	0.0119028	-1.76726e-08
4352	0.0096223	0.0114123	-1.39804e-08
4480	0.00985886	0.0112225	7.46875e-09
4608	0.00987509	0.0112599	-2.78264e-08
4736	0.00984259	0.011783	-8.78019e-09
4864	0.00988767	0.0121354	2.88336e-08
4992	0.0100385	0.0123845	6.60763e-08
5120	0.0101062	0.0121244	5.18645e-08
5248	0.0101904	0.0119197	1.12765e-08
5376	0.0103639	0.0119297	-6.61413e-08
5504	0.0102996	0.0116886	-1.12794e-08
5632	0.0103809	0.0114274	4.64138e-08
5760	0.0104997	0.011318	8.58014e-08
5888	0.0105443	0.0109984	1.16171e-08
6016	0.0108611	0.0111484	7.13402e-09
6144	0.0109461	0.0113428	-1.39243e-08
6272	0.0110903	0.0113768	-1.29909e-08
6400	0.0108423	0.0110301	-5.13542e-08
6528	0.0105931	0.0105202	-5.83587e-08
6656	0.0106086	0.010307	-4.89645e-08
6784	0.0107554	0.0102974	-9.62058e-10
6912	0.0108119	0.0102502	-8.54854e-10
7040	0.0107352	0.0100946	-3.39737e-09
7168	0.0107084	0.0100472	-1.01313e-07
7296	0.0107742	0.0099752	-7.03851e-08
7424	0.0109673	0.0100725	-9.83424e-08
7552	0.0114085	0.0104432	-2.82365e-08
7680	0.0120766	0.0109085	-1.94415e-08
7808	0.0128135	0.0116371	-8.55003e-09
7936	0.0135548	0.0124132	-2.16135e-09
8064	0.0141327	0.0130137	-2.80424e-08
8192	0.0143629	0.0134158	-2.93749e-08
8320	0.0143007	0.0136262	4.50687e-08
8448	0.0142464	0.0136414	3.62031e-08
