10188.8	13.2175	9.22904	2.58154
2547.2	11.0927	7.84275	2.40628
636.8	5.38335	6.45646	1.68331
159.2	2.01944	5.07016	0.70282
39.8	1.01355	3.68387	0.0134588
9.95	0.477371	2.29757	-0.739462
2.4875	0.169231	0.911278	-1.77649
0.621875	0.114411	-0.475016	-2.16795
0.155469	0.0367582	-1.86131	-3.30339
0.0388672	0.0128148	-3.2476	-4.35715
