10188.8	119.398	9.22904	4.78246
2547.2	117.589	7.84275	4.76719
636.8	40.5296	6.45646	3.70203
159.2	12.1673	5.07016	2.49875
39.8	2.79329	3.68387	1.02722
9.95	1.02395	2.29757	0.0236694
2.4875	0.303648	0.911278	-1.19189
0.621875	0.151231	-0.475016	-1.88894
0.155469	0.0513536	-1.86131	-2.96902
0.0388672	0.014629	-3.2476	-4.22475
