10202.9	10.0931	9.23043	2.31185
2550.74	5.35747	7.84414	1.67849
637.684	2.2288	6.45784	0.801461
159.421	1.15781	5.07155	0.146526
39.8553	0.622094	3.68525	-0.474663
9.96382	0.329138	2.29896	-1.11128
2.49095	0.185536	0.912666	-1.68451
0.622738	0.0921277	-0.473629	-2.38458
0.155685	0.0368511	-1.85992	-3.30087
0.0389212	0.0112672	-3.24622	-4.48586
