0	-nan	-nan	-nan
128	0.00101971	0.00112378	2.26687e-07
256	0.00222782	0.00265549	4.36695e-07
384	0.00403482	0.00436016	-5.98783e-07
512	0.00624657	0.0067017	-6.70524e-07
640	0.0076348	0.00860437	-1.24755e-06
768	0.00810994	0.00903228	8.2221e-07
896	0.00864617	0.00968701	9.99758e-07
1024	0.00864557	0.00995945	8.70023e-07
1152	0.00946404	0.0106228	-2.15576e-07
1280	0.00995728	0.0119971	-2.86656e-07
1408	0.0109686	0.0135967	1.57407e-06
1536	0.0127175	0.0145553	-2.97069e-07
1664	0.0138611	0.0145612	-1.30842e-06
1792	0.0174445	0.0191076	2.56738e-07
1920	0.0189655	0.0202319	2.05345e-07
2048	0.0200016	0.0214449	-1.09988e-07
2176	0.0226755	0.0246613	6.01713e-07
2304	0.0270447	0.0296538	2.44347e-07
2432	0.0306493	0.0336146	-6.46591e-07
2560	0.0339103	0.0383517	-7.49813e-07
2688	0.0364075	0.0404471	-2.39231e-07
2816	0.0353966	0.039766	-2.81083e-07
2944	0.0341857	0.0378315	1.31057e-06
3072	0.0346744	0.0374891	-3.84909e-07
3200	0.0334319	0.0384293	-1.81004e-06
3328	0.0309991	0.0347556	-1.86748e-07
3456	0.0308837	0.035228	-1.29431e-06
3584	0.0345104	0.0399528	-4.13449e-07
3712	0.035808	0.0421727	-1.66787e-06
3840	0.0387675	0.0451698	2.09588e-07
3968	0.0406116	0.0461779	-1.60721e-07
4096	0.041089	0.0478249	1.39073e-06
4224	0.0416363	0.0501912	1.1487e-06
4352	0.0421477	0.0486134	1.47166e-06
4480	0.0420005	0.0457191	5.91648e-07
4608	0.0379445	0.0393571	-9.63623e-07
4736	0.0361036	0.0374688	-1.30004e-06
4864	0.0377837	0.0394207	-1.04945e-07
4992	0.0383361	0.0416102	-2.30836e-07
5120	0.0375598	0.0425741	-6.34197e-07
5248	0.0376319	0.0437092	7.98535e-07
5376	0.0386037	0.0486192	-8.68232e-07
5504	0.0404686	0.0539532	1.03397e-06
5632	0.0402454	0.0517872	-7.75193e-07
5760	0.0439663	0.0583321	1.29886e-06
5888	0.0450113	0.0643221	-8.09647e-07
6016	0.0447492	0.0655999	8.04288e-07
6144	0.0435798	0.0613318	-5.39706e-07
6272	0.0412931	0.0559587	-1.07857e-06
6400	0.0410295	0.0519782	-1.91609e-06
6528	0.0399673	0.0477047	-3.03101e-07
6656	0.0426503	0.050074	-9.72556e-07
6784	0.0411821	0.0474729	-2.2968e-07
6912	0.0388725	0.0475436	-8.48704e-07
7040	0.035167	0.0449603	7.69709e-07
7168	0.0333674	0.0401025	1.22723e-06
7296	0.0333128	0.04065	-3.14962e-07
7424	0.0345761	0.0453243	-1.94028e-07
7552	0.0351719	0.0471841	6.00561e-07
7680	0.0341183	0.0465782	3.77745e-09
7808	0.0336132	0.0433115	6.58628e-07
7936	0.0320171	0.0399609	1.26205e-06
8064	0.0307081	0.0409382	5.73833e-07
8192	0.0317218	0.0401154	-7.50877e-07
8320	0.0315707	0.0382312	1.65494e-07
8448	0.0304021	0.036062	4.73098e-08
8576	0.031117	0.0373029	1.38984e-06
8704	0.0320083	0.0382017	3.87843e-07
8832	0.0320811	0.037876	3.5877e-07
8960	0.0311357	0.0340347	-2.66988e-08
9088	0.0301135	0.0328437	-8.55076e-07
9216	0.0293999	0.0325465	-7.3529e-07
9344	0.0272125	0.0312806	-3.08409e-07
9472	0.0281396	0.0332858	-3.70546e-07
9600	0.0295045	0.0344605	3.35692e-07
9728	0.0297133	0.0336403	-3.27368e-07
9856	0.0311856	0.0357347	-1.69496e-06
9984	0.0314392	0.0356863	-2.04937e-06
10112	0.0325186	0.0365189	-2.83845e-07
10240	0.0355302	0.0389818	3.13004e-07
10368	0.0365554	0.0387552	-5.81689e-07
10496	0.0360802	0.037435	-6.53972e-07
10624	0.0338761	0.0349673	4.92218e-07
10752	0.0332808	0.0347105	4.46556e-07
10880	0.0346026	0.0383155	-3.18631e-07
11008	0.0354002	0.0411641	5.0681e-08
11136	0.0356817	0.0421546	1.16963e-07
11264	0.0371459	0.0436645	4.08415e-07
11392	0.0382986	0.0460884	-4.22714e-07
11520	0.0405416	0.0493229	8.30657e-07
11648	0.0404175	0.0503085	3.83763e-07
11776	0.038551	0.0484115	-3.81257e-07
11904	0.0366224	0.0462263	8.00112e-07
12032	0.0377522	0.0467233	6.25618e-08
12160	0.0381713	0.0458874	4.56674e-07
12288	0.0396358	0.0473469	2.59466e-07
12416	0.0391585	0.0478014	-7.42592e-07
12544	0.0387552	0.0460512	-6.16504e-07
12672	0.0403883	0.0472071	-2.17074e-06
12800	0.0415079	0.0487203	-3.32976e-07
12928	0.0425672	0.0498807	2.98637e-07
13056	0.0422402	0.0498429	4.21079e-07
13184	0.0441086	0.0514529	-4.56409e-07
13312	0.0469624	0.0548236	-4.47351e-07
13440	0.051384	0.0587965	-8.02404e-07
13568	0.0566435	0.0660627	7.10287e-07
13696	0.0582899	0.0714876	-6.35358e-07
13824	0.0593942	0.0729043	9.06625e-07
13952	0.0572245	0.0708323	2.3138e-08
14080	0.0556603	0.0689608	9.68654e-07
14208	0.0536197	0.0650802	1.53304e-06
14336	0.0508988	0.0618844	7.81847e-07
14464	0.0501808	0.0628105	3.01729e-07
14592	0.0506515	0.0628624	-9.49035e-07
14720	0.0523368	0.0633009	-2.76308e-07
14848	0.0527406	0.0661475	5.45289e-07
14976	0.0528382	0.0637733	5.71635e-07
15104	0.054965	0.0669294	-2.09866e-07
15232	0.056266	0.0680418	-2.16067e-08
15360	0.0548331	0.0656842	-9.95615e-08
15488	0.0549997	0.0644619	-8.76734e-08
15616	0.0550369	0.0658176	2.57081e-07
15744	0.0552066	0.0633756	7.13671e-09
15872	0.055447	0.0628946	1.37836e-07
16000	0.0570058	0.0650439	-3.68681e-07
16128	0.0580877	0.0677101	1.53715e-08
16256	0.0609725	0.0700672	6.81891e-07
16384	0.0665912	0.0725854	-1.29511e-06
16512	0.0705879	0.0777619	-5.30624e-07
16640	0.0753802	0.085054	-8.08043e-07
16768	0.0785042	0.0898442	3.17388e-07
16896	0.0819149	0.0939122	-3.49187e-08
17024	0.0818319	0.0924723	-6.31775e-07
17152	0.0857936	0.0961312	-1.32857e-06
17280	0.087124	0.101304	7.29437e-07
17408	0.0880165	0.101942	6.00029e-07
17536	0.0877482	0.10192	-3.29139e-07
17664	0.0920719	0.107473	1.70827e-07
17792	0.0932366	0.106771	9.33364e-07
17920	0.0959342	0.111963	5.0035e-08
18048	0.0961759	0.113067	1.1427e-06
18176	0.0956552	0.111153	9.22015e-07
18304	0.0992647	0.112916	8.35842e-07
18432	0.0997781	0.112713	-4.64331e-07
18560	0.103717	0.1131	1.00942e-06
18688	0.104845	0.112143	-1.0341e-06
18816	0.101867	0.107347	-2.00376e-06
18944	0.0962882	0.102343	-2.62426e-07
19072	0.0933193	0.102497	-3.89697e-07
19200	0.0909428	0.101944	-1.39953e-07
19328	0.0959443	0.111187	-5.13698e-07
19456	0.0958794	0.110944	-5.38036e-07
19584	0.0918684	0.110743	-6.54623e-07
19712	0.0910989	0.111332	1.05235e-06
19840	0.0864576	0.104111	2.01664e-07
19968	0.0877024	0.108318	-3.29824e-07
20096	0.0820337	0.101053	1.45139e-06
20224	0.0781043	0.0936035	1.41795e-06
20352	0.0747776	0.0911806	1.39304e-06
20480	0.0747304	0.0942776	3.7771e-07
20608	0.0757102	0.0992605	1.38663e-07
20736	0.0708716	0.0911002	9.09765e-07
20864	0.067297	0.0805183	-2.20378e-06
20992	0.0655891	0.0775942	-5.48718e-07
21120	0.0667523	0.076479	-8.84467e-07
21248	0.0680567	0.0743511	-4.91262e-07
21376	0.0684404	0.0758386	1.61942e-07
21504	0.0707286	0.0792024	-7.54536e-07
