2556.95	7.45374	7.84657	2.00872
639.238	2.27006	6.46028	0.819807
159.81	1.32856	5.07398	0.284093
39.9524	1.16505	3.68769	0.152763
9.9881	0.395719	2.30139	-0.927051
2.49702	0.163169	0.9151	-1.81297
0.624256	0.0780011	-0.471195	-2.55103
0.156064	0.0290568	-1.85749	-3.5385
0.039016	0.0081598	-3.24378	-4.80854
0.009754	0.00268527	-4.63008	-5.91997
