0	-nan	-nan	-nan
128	0.00131911	0.00164176	1.74662e-06
256	0.00416162	0.005094	9.10268e-07
384	0.0078606	0.00979114	2.89423e-07
512	0.0128989	0.0165779	2.07704e-07
640	0.0186909	0.024069	5.66104e-07
768	0.0255588	0.03382	-1.12205e-07
896	0.0324075	0.0429533	5.86728e-07
1024	0.039902	0.0511551	5.49652e-07
1152	0.0471756	0.0593205	7.48611e-07
1280	0.052769	0.0641441	8.56761e-08
1408	0.0582067	0.0681241	1.94564e-07
1536	0.0620971	0.0711574	2.67641e-07
1664	0.0679603	0.0755765	2.94113e-07
1792	0.073325	0.0804711	5.4492e-07
1920	0.0787077	0.0858465	7.19789e-07
2048	0.0828633	0.0904916	3.99214e-07
2176	0.0879148	0.0968316	2.50204e-07
2304	0.0921199	0.100304	2.40134e-07
2432	0.0970887	0.105015	1.64921e-07
2560	0.106404	0.114811	6.77113e-07
2688	0.115422	0.125107	-1.5247e-07
2816	0.123308	0.138724	8.29227e-08
2944	0.132504	0.152445	-3.93744e-08
3072	0.141255	0.16505	3.08222e-07
3200	0.15109	0.179781	2.58948e-07
3328	0.159938	0.189773	1.70232e-07
3456	0.169296	0.19582	1.56243e-07
3584	0.174715	0.200354	-6.67992e-08
3712	0.182535	0.209575	-3.50139e-07
3840	0.188855	0.219589	-1.02084e-07
3968	0.189296	0.221813	-4.00702e-07
4096	0.184534	0.217419	-2.59442e-07
4224	0.179818	0.212889	-1.50525e-07
4352	0.176932	0.208841	-2.79574e-07
4480	0.176404	0.210569	-1.4622e-07
4608	0.176429	0.214379	2.56474e-07
4736	0.181297	0.217356	-1.96233e-07
4864	0.184738	0.214659	-1.17323e-07
4992	0.188581	0.216249	3.72079e-07
5120	0.193322	0.222384	1.75019e-07
5248	0.197019	0.22631	-1.87161e-07
5376	0.201677	0.228222	-5.20344e-07
5504	0.206149	0.234514	1.70034e-07
5632	0.209473	0.238984	8.57714e-07
5760	0.215843	0.244214	4.80924e-07
5888	0.22219	0.250483	-2.12039e-07
6016	0.228679	0.258944	5.732e-08
6144	0.235008	0.269667	-1.09485e-07
6272	0.242174	0.280101	-3.32692e-07
6400	0.250284	0.295556	-2.96143e-07
6528	0.256407	0.313232	-2.84358e-07
6656	0.260991	0.326869	1.21769e-07
6784	0.265912	0.335737	1.52492e-08
6912	0.27178	0.344738	-3.41452e-07
7040	0.277486	0.353055	-3.37516e-08
7168	0.280999	0.35834	-1.73109e-07
7296	0.282754	0.355742	-4.727e-07
7424	0.280425	0.34389	-5.09948e-07
7552	0.28094	0.337855	-4.8556e-07
7680	0.284202	0.333551	-6.24315e-07
7808	0.288936	0.337491	-5.17278e-07
7936	0.293032	0.344597	-2.34353e-07
8064	0.298004	0.352314	-7.55509e-07
8192	0.301309	0.364395	-3.17134e-07
8320	0.302907	0.371084	3.89647e-08
8448	0.305926	0.370229	1.11049e-07
8576	0.311928	0.375938	-2.55629e-07
8704	0.317467	0.389463	3.99675e-07
8832	0.320965	0.398073	-2.63795e-09
8960	0.324994	0.406103	-3.01168e-07
9088	0.324453	0.409523	-5.88332e-08
9216	0.321861	0.402875	1.04853e-07
9344	0.320429	0.396988	4.85558e-07
9472	0.321407	0.393367	3.50515e-07
9600	0.323053	0.395255	2.85446e-07
9728	0.326769	0.404234	6.85105e-08
9856	0.33424	0.414934	-2.12897e-07
9984	0.340029	0.416885	2.54802e-07
10112	0.344121	0.41715	5.31237e-09
10240	0.347586	0.422112	-7.02747e-07
10368	0.352693	0.430193	-3.451e-07
10496	0.353588	0.433744	-6.19358e-08
10624	0.358583	0.434698	3.27666e-07
10752	0.358083	0.423394	2.72556e-07
10880	0.359341	0.41935	-5.15711e-08
11008	0.366457	0.424049	-1.71251e-07
11136	0.374462	0.428984	-1.38164e-07
11264	0.378892	0.430181	-2.59565e-07
11392	0.386329	0.436903	4.46648e-07
11520	0.394989	0.448993	3.77748e-07
11648	0.402214	0.460826	1.02636e-06
11776	0.407837	0.472863	4.85654e-07
11904	0.40819	0.475187	1.3366e-07
12032	0.411075	0.477518	3.73618e-07
12160	0.418427	0.489899	-3.9123e-07
12288	0.423026	0.49855	-5.8326e-08
12416	0.42438	0.503687	5.71901e-07
12544	0.428842	0.514886	-1.25263e-07
12672	0.435308	0.527138	1.06426e-08
12800	0.442355	0.53585	-5.18646e-07
12928	0.442816	0.536858	-3.55172e-07
13056	0.443177	0.536388	1.03062e-07
13184	0.446114	0.538553	-3.91765e-07
13312	0.445967	0.54013	-2.08308e-07
13440	0.444617	0.541053	4.44125e-07
13568	0.441034	0.538445	5.62637e-07
13696	0.441228	0.541024	1.55528e-07
13824	0.44456	0.544411	-1.54469e-07
13952	0.448134	0.55091	6.14447e-08
14080	0.451946	0.5544	-2.74773e-07
14208	0.457705	0.560736	-2.56486e-07
14336	0.465557	0.568882	-7.35052e-07
14464	0.469826	0.575333	7.64441e-08
14592	0.470904	0.585101	-1.50853e-07
14720	0.472917	0.59393	2.05669e-08
14848	0.477929	0.60096	-1.87625e-07
